gene_id	excluded_mrna_id	excluded_protein_length	representative_mrna_id	representative_protein_length
evm.TU.utg1056.46	evm.utg1056.46.1.5c22e83a	293	evm.utg1056.46	318
evm.TU.utg1056.47	evm.utg1056.47.1.5c22e83b	298	evm.utg1056.47	381
evm.TU.utg1056.47	evm.utg1056.47.2.5c22e83b	298	evm.utg1056.47	381
evm.TU.utg1056.49	evm.utg1056.49.1.5c22e859	77	evm.utg1056.49	102
evm.TU.utg1056.55	evm.utg1056.55.1.5c22e83c	593	evm.utg1056.55	616
evm.TU.utg1056.56	evm.utg1056.56.1.5c22e83d	409	evm.utg1056.56	499
evm.TU.utg1056.81	evm.utg1056.81.1.5c22e83d	524	evm.utg1056.81	564
evm.TU.utg1056.81	evm.utg1056.81.1.5c22e83d.1.5c278ece	401	evm.utg1056.81	564
evm.TU.utg1056.81	evm.utg1056.81.2.5c22e83e	472	evm.utg1056.81	564
evm.TU.utg1056.81	utg1056.equina_smart_101076utrorf.mrna1	173	evm.utg1056.81	564
evm.TU.utg1056.82	evm.utg1056.82.1.5c22e859	612	evm.utg1056.82	726
evm.TU.utg1056.83	evm.utg1056.83.1.5c22e83e	608	evm.utg1056.83	680
evm.TU.utg1056.86	evm.utg1056.86.1.5c22e83e	1149	evm.utg1056.86	1182
evm.TU.utg1056.89	evm.utg1056.89.1.5c22e83f	192	evm.utg1056.89	213
evm.TU.utg1056.93	evm.utg1056.93.1.5c22e83f	2977	evm.utg1056.93	3206
evm.TU.utg1056.94	evm.utg1056.94.1.5c22e840	386	evm.utg1056.94	497
evm.TU.utg10588.1	evm.utg10588.1.1.5c22e835	625	evm.utg10588.1	677
evm.TU.utg10588.17	evm.utg10588.17.1.5c22e836	152	evm.utg10588.17	171
evm.TU.utg10588.18	evm.utg10588.18.1.5c22e836	119	evm.utg10588.18	158
evm.TU.utg10588.2	evm.utg10588.2.1.5c22e83a	451	evm.utg10588.2	584
evm.TU.utg10588.29	evm.utg10588.29.1.5c22e838	191	evm.utg10588.29	211
evm.TU.utg10588.29	evm.utg10588.29.2.5c22e838	150	evm.utg10588.29	211
evm.TU.utg10588.29	evm.utg10588.29.3.5c22e838	169	evm.utg10588.29	211
evm.TU.utg10588.29	evm.utg10588.29.3.5c22e838.1.5c278ecb	128	evm.utg10588.29	211
evm.TU.utg10588.3	evm.utg10588.3.1.5c22e835	1221	evm.utg10588.3	1259
evm.TU.utg10588.30	evm.utg10588.30.1.5c22e83c	105	evm.utg10588.30	105
evm.TU.utg10588.32	evm.utg10588.32.1.5c22e839	1002	evm.utg10588.32	1273
evm.TU.utg10588.32	evm.utg10588.32.1.5c22e839.1.5c278ecc	756	evm.utg10588.32	1273
evm.TU.utg10588.32	evm.utg10588.32.2.5c22e839	1182	evm.utg10588.32	1273
evm.TU.utg10588.4	evm.utg10588.4.1.5c22e83a	167	evm.utg10588.4	226
evm.TU.utg107.12	evm.utg107.12.1.5c22e852	439	evm.utg107.12	469
evm.TU.utg107.16	evm.utg107.16.1.5c22e852	871	evm.utg107.16	877
evm.TU.utg107.19	evm.utg107.19	1248	evm.utg107.19.1.5c22e852	1273
evm.TU.utg107.21	evm.utg107.21.1.5c22e85c	272	evm.utg107.21	331
evm.TU.utg107.28	evm.utg107.28.1.5c22e853	832	evm.utg107.28	963
evm.TU.utg107.28	evm.utg107.28.1.5c22e853.1.5c278ed9	605	evm.utg107.28	963
evm.TU.utg107.33	evm.utg107.33.1.5c22e85d	557	evm.utg107.33	597
evm.TU.utg107.34	evm.utg107.34.1.5c22e854	308	evm.utg107.34	430
evm.TU.utg107.35	evm.utg107.35.1.5c22e854	328	evm.utg107.35	388
evm.TU.utg107.41	evm.utg107.41.1.5c22e85e	1461	evm.utg107.41	1758
evm.TU.utg107.43	evm.utg107.43.1.5c22e854	130	evm.utg107.43	153
evm.TU.utg1073.12	evm.utg1073.12.1.5c22e861	694	evm.utg1073.12	720
evm.TU.utg1073.12	evm.utg1073.12.2.5c22e861	694	evm.utg1073.12	720
evm.TU.utg1073.15	evm.utg1073.15.1.5c22e862	403	evm.utg1073.15	497
evm.TU.utg1087.10	evm.utg1087.10.1.5c22e86e	403	evm.utg1087.10	551
evm.TU.utg1087.10	evm.utg1087.10.1.5c22e86e.1.5c278ee6	286	evm.utg1087.10	551
evm.TU.utg1087.10	evm.utg1087.10.2.5c22e86e	437	evm.utg1087.10	551
evm.TU.utg1087.10	evm.utg1087.10.3.5c22e86e	393	evm.utg1087.10	551
evm.TU.utg1087.12	evm.utg1087.12.1.5c22e86f	222	evm.utg1087.12	222
evm.TU.utg1087.14	evm.utg1087.14.1.5c22e873	1145	evm.utg1087.14	1150
evm.TU.utg1087.14	evm.utg1087.14.2.5c22e873	1150	evm.utg1087.14	1150
evm.TU.utg1087.18	evm.utg1087.18.1.5c22e874	130	evm.utg1087.18	186
evm.TU.utg1087.19	evm.utg1087.19.1.5c22e874	397	evm.utg1087.19	397
evm.TU.utg1087.20	evm.utg1087.20	933	evm.utg1087.20.2.5c22e86f	978
evm.TU.utg1087.20	evm.utg1087.20.1.5c22e86f	933	evm.utg1087.20.2.5c22e86f	978
evm.TU.utg1087.20	evm.utg1087.20.3.5c22e86f	825	evm.utg1087.20.2.5c22e86f	978
evm.TU.utg1087.20	evm.utg1087.20.4.5c22e870	731	evm.utg1087.20.2.5c22e86f	978
evm.TU.utg1087.20	evm.utg1087.20.4.5c22e870.1.5c278ee7	633	evm.utg1087.20.2.5c22e86f	978
evm.TU.utg1087.28	utg1087.equina_smart_1880109.mrna1	95	evm.utg1087.28	101
evm.TU.utg1087.3	evm.utg1087.3	122	evm.utg1087.3.1.5c22e872	135
evm.TU.utg1087.3	evm.utg1087.3.2.5c22e872	87	evm.utg1087.3.1.5c22e872	135
evm.TU.utg1087.31	evm.utg1087.31.1.5c22e870	418	evm.utg1087.31	418
evm.TU.utg1087.31	evm.utg1087.31.2.5c22e870	415	evm.utg1087.31	418
evm.TU.utg1087.31	evm.utg1087.31.3.5c22e870	418	evm.utg1087.31	418
evm.TU.utg1087.31	evm.utg1087.31.4.5c22e871	413	evm.utg1087.31	418
evm.TU.utg1087.33	evm.utg1087.33.1.5c22e871	335	evm.utg1087.33	335
evm.TU.utg1087.33	evm.utg1087.33.2.5c22e871	254	evm.utg1087.33	335
evm.TU.utg1087.34	evm.utg1087.34	1367	evm.utg1087.34.1.5c22e875	1377
evm.TU.utg1087.34	evm.utg1087.34.1.5c22e875.1.5c278ee9	1377	evm.utg1087.34.1.5c22e875	1377
evm.TU.utg1087.34	evm.utg1087.34.2.5c22e875	1062	evm.utg1087.34.1.5c22e875	1377
evm.TU.utg1087.34	evm.utg1087.34.3.5c22e875	1341	evm.utg1087.34.1.5c22e875	1377
evm.TU.utg109.109	evm.utg109.109.1.5c22e896	370	evm.utg109.109	371
evm.TU.utg109.21	evm.utg109.21.1.5c22e889	700	evm.utg109.21	722
evm.TU.utg109.30	evm.utg109.30.1.5c22e889	783	evm.utg109.30	783
evm.TU.utg109.38	utg109.equina_smart_1661085.mrna1	32	evm.utg109.38	670
evm.TU.utg109.41	evm.utg109.41.1.5c22e88a	505	evm.utg109.41	597
evm.TU.utg109.43	evm.utg109.43.1.5c22e88a	794	evm.utg109.43	865
evm.TU.utg109.46	evm.utg109.46.1.5c22e88a	547	evm.utg109.46	649
evm.TU.utg109.46	evm.utg109.46.2.5c22e88a	506	evm.utg109.46	649
evm.TU.utg109.46	evm.utg109.46.2.5c22e88a.1.5c278ef4	443	evm.utg109.46	649
evm.TU.utg109.46	evm.utg109.46.3.5c22e88a	608	evm.utg109.46	649
evm.TU.utg109.46	evm.utg109.46.4.5c22e88b	521	evm.utg109.46	649
evm.TU.utg109.46	evm.utg109.46.5.5c22e88b	530	evm.utg109.46	649
evm.TU.utg109.59	evm.utg109.59.1.5c22e890	497	evm.utg109.59	627
evm.TU.utg109.59	evm.utg109.59.1.5c22e890.1.5c278ef5	359	evm.utg109.59	627
evm.TU.utg109.65	evm.utg109.65.1.5c22e890	424	evm.utg109.65	453
evm.TU.utg109.65	evm.utg109.65.2.5c22e890	431	evm.utg109.65	453
evm.TU.utg109.65	evm.utg109.65.3.5c22e891	390	evm.utg109.65	453
evm.TU.utg109.65	evm.utg109.65.4.5c22e891	354	evm.utg109.65	453
evm.TU.utg109.65	evm.utg109.65.5.5c22e891	431	evm.utg109.65	453
evm.TU.utg109.68	evm.utg109.68.1.5c22e891	505	evm.utg109.68	616
evm.TU.utg109.70	evm.utg109.70.1.5c22e892	214	evm.utg109.70	238
evm.TU.utg109.70	evm.utg109.70.2.5c22e892	171	evm.utg109.70	238
evm.TU.utg109.70	evm.utg109.70.3.5c22e892	198	evm.utg109.70	238
evm.TU.utg109.70	evm.utg109.70.3.5c22e892.1.5c278ef6	198	evm.utg109.70	238
evm.TU.utg109.82	evm.utg109.82.1.5c22e893	514	evm.utg109.82	600
evm.TU.utg109.83	evm.utg109.83.1.5c22e88c	214	evm.utg109.83	242
evm.TU.utg109.88	evm.utg109.88.1.5c22e894	525	evm.utg109.88	590
evm.TU.utg109.89	evm.utg109.89.1.5c22e894	516	evm.utg109.89	671
evm.TU.utg109.99	evm.utg109.99.1.5c22e88d	267	evm.utg109.99	288
evm.TU.utg1091.11	evm.utg1091.11	197	evm.utg1091.11.1.5c22e878	205
evm.TU.utg1091.28	evm.utg1091.28	757	evm.utg1091.28.1.5c22e878	796
evm.TU.utg1091.40	evm.utg1091.40.1.5c278eed	563	evm.utg1091.40	634
evm.TU.utg1091.49	evm.utg1091.49.1.5c22e879	1213	evm.utg1091.49	1319
evm.TU.utg1091.51	evm.utg1091.51.1.5c22e87b	166	evm.utg1091.51	225
evm.TU.utg109891.3	evm.utg109891.3.1.5c22e885	541	evm.utg109891.3	616
evm.TU.utg1102.15	evm.utg1102.15.1.5c22e88d	4655	evm.utg1102.15	5164
evm.TU.utg1102.15	evm.utg1102.15.2.5c22e88d	4572	evm.utg1102.15	5164
evm.TU.utg1102.15	evm.utg1102.15.3.5c22e88d	4555	evm.utg1102.15	5164
evm.TU.utg1102.15	evm.utg1102.15.3.5c22e88d.2.5c278ef8	4633	evm.utg1102.15	5164
evm.TU.utg1102.15	evm.utg1102.15.4.5c22e88d	4557	evm.utg1102.15	5164
evm.TU.utg1102.15	evm.utg1102.15.5.5c22e88e	5111	evm.utg1102.15	5164
evm.TU.utg1102.15	evm.utg1102.15.6.5c22e88e	4795	evm.utg1102.15	5164
evm.TU.utg1102.15	evm.utg1102.15.7.5c22e88e	3639	evm.utg1102.15	5164
evm.TU.utg1102.15	evm.utg1102.15.7.5c22e88e.1.5c278ef7	3156	evm.utg1102.15	5164
evm.TU.utg1109.2	evm.utg1109.2.1.5c22e89a	1743	evm.utg1109.2	2350
evm.TU.utg1109.2	evm.utg1109.2.1.5c22e89a.1.5c278efd	1766	evm.utg1109.2	2350
evm.TU.utg1109.2	evm.utg1109.2.1.5c22e89a.2.5c278efd	1743	evm.utg1109.2	2350
evm.TU.utg1109.22	evm.utg1109.22.1.5c22e89b	796	evm.utg1109.22	841
evm.TU.utg1109.22	evm.utg1109.22.2.5c22e89b	831	evm.utg1109.22	841
evm.TU.utg1109.22	evm.utg1109.22.2.5c22e89b.1.5c278efe	726	evm.utg1109.22	841
evm.TU.utg1109.22	evm.utg1109.22.3.5c22e89c	786	evm.utg1109.22	841
evm.TU.utg1109.22	evm.utg1109.22.4.5c22e89c	736	evm.utg1109.22	841
evm.TU.utg1109.30	evm.utg1109.30.1.5c22e89d	334	evm.utg1109.30	356
evm.TU.utg1109.30	evm.utg1109.30.2.5c22e89d	346	evm.utg1109.30	356
evm.TU.utg1109.6	evm.utg1109.6.1.5c22e89d	679	evm.utg1109.6	953
evm.TU.utg1109.7	evm.utg1109.7.1.5c22e89b	354	evm.utg1109.7	402
evm.TU.utg11096.18	evm.utg11096.18.1.5c22e8a0	727	evm.utg11096.18	836
evm.TU.utg11096.18	evm.utg11096.18.2.5c22e8a0	682	evm.utg11096.18	836
evm.TU.utg11096.5	evm.utg11096.5.1.5c22e8a0	395	evm.utg11096.5	455
evm.TU.utg11096.6	evm.utg11096.6.1.5c22e8a1	658	evm.utg11096.6	836
evm.TU.utg11096.8	evm.utg11096.8	738	evm.utg11096.8.1.5c22e8a1	770
evm.TU.utg1112.16	evm.utg1112.16	301	evm.utg1112.16.1.5c22e8a2	347
evm.TU.utg11123.1	evm.utg11123.1.1.5c22e8a3	353	evm.utg11123.1	353
evm.TU.utg11123.1	evm.utg11123.1.2.5c22e8a3	353	evm.utg11123.1	353
evm.TU.utg11123.1	evm.utg11123.1.3.5c22e8a4	290	evm.utg11123.1	353
evm.TU.utg11123.1	evm.utg11123.1.4.5c22e8a4	353	evm.utg11123.1	353
evm.TU.utg11123.1	evm.utg11123.1.5.5c22e8a4	317	evm.utg11123.1	353
evm.TU.utg11123.1	evm.utg11123.1.6.5c22e8a4	271	evm.utg11123.1	353
evm.TU.utg112.9	evm.utg112.9.1.5c22e8a9	845	evm.utg112.9	1067
evm.TU.utg1127.11	evm.utg1127.11.1.5c22e8bb	108	evm.utg1127.11	111
evm.TU.utg1127.12	evm.utg1127.12.1.5c22e8bb	1901	evm.utg1127.12	1904
evm.TU.utg1127.12	evm.utg1127.12.2.5c22e8bb	1503	evm.utg1127.12	1904
evm.TU.utg1127.12	evm.utg1127.12.3.5c22e8bb	1390	evm.utg1127.12	1904
evm.TU.utg1127.12	evm.utg1127.12.3.5c22e8bb.1.5c278f0c	1014	evm.utg1127.12	1904
evm.TU.utg1127.16	evm.utg1127.16.1.5c22e8b8	1184	evm.utg1127.16	1204
evm.TU.utg1127.16	evm.utg1127.16.1.5c278f0b	871	evm.utg1127.16	1204
evm.TU.utg1127.21	evm.utg1127.21.1.5c22e8bb	397	evm.utg1127.21	475
evm.TU.utg1127.21	evm.utg1127.21.2.5c22e8bc	388	evm.utg1127.21	475
evm.TU.utg1127.38	evm.utg1127.38.1.5c22e8b9	526	evm.utg1127.38	530
evm.TU.utg1127.38	evm.utg1127.38.2.5c22e8ba	465	evm.utg1127.38	530
evm.TU.utg1127.38	evm.utg1127.38.2.5c22e8ba.1.5c278f0b	346	evm.utg1127.38	530
evm.TU.utg1127.39	evm.utg1127.39	157	evm.utg1127.39.1.5c22e8bc	158
evm.TU.utg1127.39	evm.utg1127.39.2.5c22e8bc	157	evm.utg1127.39.1.5c22e8bc	158
evm.TU.utg1127.66	evm.utg1127.66.1.5c22e8bd	300	evm.utg1127.66	300
evm.TU.utg1127.7	evm.utg1127.7.1.5c22e8b6	671	evm.utg1127.7	945
evm.TU.utg1127.7	evm.utg1127.7.2.5c22e8b7	917	evm.utg1127.7	945
evm.TU.utg1127.7	evm.utg1127.7.3.5c22e8b7	683	evm.utg1127.7	945
evm.TU.utg1127.7	evm.utg1127.7.4.5c22e8b7	825	evm.utg1127.7	945
evm.TU.utg11299.1	evm.utg11299.1.1.5c22e8b0	401	evm.utg11299.1	463
evm.TU.utg113.33	evm.utg113.33.1.5c22e8b1	569	evm.utg113.33	569
evm.TU.utg113.33	evm.utg113.33.2.5c22e8b1	527	evm.utg113.33	569
evm.TU.utg113.33	evm.utg113.33.3.5c22e8b1	458	evm.utg113.33	569
evm.TU.utg113.33	evm.utg113.33.3.5c22e8b1.1.5c278f07	362	evm.utg113.33	569
evm.TU.utg113.33	evm.utg113.33.3.5c22e8b1.2.5c278f07	337	evm.utg113.33	569
evm.TU.utg1137.10	evm.utg1137.10.1.5c22e8b4	515	evm.utg1137.10	515
evm.TU.utg1137.12	evm.utg1137.12.1.5c22e8b5	228	evm.utg1137.12	314
evm.TU.utg1137.13	evm.utg1137.13.1.5c22e8b6	757	evm.utg1137.13	935
evm.TU.utg1137.13	evm.utg1137.13.2.5c22e8b6	660	evm.utg1137.13	935
evm.TU.utg1137.15	evm.utg1137.15.1.5c22e8b6	312	evm.utg1137.15	324
evm.TU.utg1138.28	evm.utg1138.28.1.5c22e8bf	715	evm.utg1138.28	910
evm.TU.utg1138.29	evm.utg1138.29.1.5c22e8bf	900	evm.utg1138.29	900
evm.TU.utg114.4	evm.utg114.4.1.5c22e8c0	255	evm.utg114.4	268
evm.TU.utg114.5	evm.utg114.5	247	evm.utg114.5.1.5c22e8c1	256
evm.TU.utg114.6	evm.utg114.6.1.5c22e8c0	511	evm.utg114.6	532
evm.TU.utg114.8.7	evm.utg114.8.7	1880	evm.utg114.8.7.2.5c278f0f	1896
evm.TU.utg114.8.7	evm.utg114.8.7.1.5c278f0f	1894	evm.utg114.8.7.2.5c278f0f	1896
evm.TU.utg114.8.7	evm.utg114.8.7.3.5c278f0f	1880	evm.utg114.8.7.2.5c278f0f	1896
evm.TU.utg114.8.7	evm.utg114.8.7.4.5c278f0f	1421	evm.utg114.8.7.2.5c278f0f	1896
evm.TU.utg114.8.7	utg114.evm.utg526.1.2.4.5c2795e6.mrna2	1323	evm.utg114.8.7.2.5c278f0f	1896
evm.TU.utg11411.31	evm.utg11411.31	494	evm.utg11411.31.1.5c22e8c4	518
evm.TU.utg11411.31	evm.utg11411.31.2.5c22e8c4	442	evm.utg11411.31.1.5c22e8c4	518
evm.TU.utg11411.31	evm.utg11411.31.3.5c22e8c4	418	evm.utg11411.31.1.5c22e8c4	518
evm.TU.utg11415.11	evm.utg11415.11.1.5c22e8d0	287	evm.utg11415.11	287
evm.TU.utg11415.11	evm.utg11415.11.2.5c22e8d0	269	evm.utg11415.11	287
evm.TU.utg11415.11	evm.utg11415.11.3.5c22e8d0	278	evm.utg11415.11	287
evm.TU.utg11415.12.13	evm.utg11415.12.13	702	evm.utg11415.12.13.5.5c278f17	732
evm.TU.utg11415.12.13	evm.utg11415.12.13.1.5c278f17	600	evm.utg11415.12.13.5.5c278f17	732
evm.TU.utg11415.12.13	evm.utg11415.12.13.2.5c278f17	600	evm.utg11415.12.13.5.5c278f17	732
evm.TU.utg11415.12.13	evm.utg11415.12.13.3.5c278f17	704	evm.utg11415.12.13.5.5c278f17	732
evm.TU.utg11415.12.13	evm.utg11415.12.13.4.5c278f17	550	evm.utg11415.12.13.5.5c278f17	732
evm.TU.utg11415.15	evm.utg11415.15.1.5c22e8d1	534	evm.utg11415.15	694
evm.TU.utg11415.2	evm.utg11415.2.1.5c22e8d0	158	evm.utg11415.2	203
evm.TU.utg11415.2	evm.utg11415.2.2.5c22e8d0	162	evm.utg11415.2	203
evm.TU.utg11415.21	evm.utg11415.21.1.5c22e8c9	157	evm.utg11415.21	192
evm.TU.utg11415.22	evm.utg11415.22.1.5c22e8c9	292	evm.utg11415.22	369
evm.TU.utg11415.22	evm.utg11415.22.2.5c22e8c9	273	evm.utg11415.22	369
evm.TU.utg11415.24	evm.utg11415.24.1.5c22e8ca	339	evm.utg11415.24	353
evm.TU.utg11415.24	evm.utg11415.24.2.5c22e8ca	253	evm.utg11415.24	353
evm.TU.utg11415.44	evm.utg11415.44.1.5c22e8d2	167	evm.utg11415.44	206
evm.TU.utg11415.48	evm.utg11415.48.1.5c22e8ca	430	evm.utg11415.48	611
evm.TU.utg11415.50	evm.utg11415.50.1.5c22e8cb	82	evm.utg11415.50	90
evm.TU.utg116.100	evm.utg116.100.1.5c22e8df	355	evm.utg116.100	421
evm.TU.utg116.109	evm.utg116.109.1.5c22e91a	131	evm.utg116.109	152
evm.TU.utg116.111	evm.utg116.111	80	evm.utg116.111.2.5c22e91a	82
evm.TU.utg116.111	evm.utg116.111.1.5c22e91a	79	evm.utg116.111.2.5c22e91a	82
evm.TU.utg116.123.124	evm.utg116.123.124	200	evm.utg116.123.124.5.5c278f3d	201
evm.TU.utg116.123.124	evm.utg116.123.124.1.5c278f3d	179	evm.utg116.123.124.5.5c278f3d	201
evm.TU.utg116.123.124	evm.utg116.123.124.2.5c278f3d	200	evm.utg116.123.124.5.5c278f3d	201
evm.TU.utg116.123.124	evm.utg116.123.124.3.5c278f3d	200	evm.utg116.123.124.5.5c278f3d	201
evm.TU.utg116.123.124	evm.utg116.123.124.4.5c278f3d	179	evm.utg116.123.124.5.5c278f3d	201
evm.TU.utg116.123.124	evm.utg116.123.124.6.5c278f3d	173	evm.utg116.123.124.5.5c278f3d	201
evm.TU.utg116.123.124	evm.utg116.123.124.7.5c278f3d	173	evm.utg116.123.124.5.5c278f3d	201
evm.TU.utg116.123.124	evm.utg116.123.124.8.5c278f3e	140	evm.utg116.123.124.5.5c278f3d	201
evm.TU.utg116.123.124	evm.utg116.123.124.9.5c278f3e	179	evm.utg116.123.124.5.5c278f3d	201
evm.TU.utg116.135	evm.utg116.135	381	evm.utg116.135.1.5c22e8e0	394
evm.TU.utg116.137	evm.utg116.137.1.5c22e91c	211	evm.utg116.137	300
evm.TU.utg116.140	evm.utg116.140.1.5c22e8e1	1685	evm.utg116.140	2044
evm.TU.utg116.144	evm.utg116.144.1.5c22e8e1	366	evm.utg116.144	477
evm.TU.utg116.145	evm.utg116.145	2034	evm.utg116.145.4.5c22e91d	2449
evm.TU.utg116.145	evm.utg116.145.1.5c22e91d	1981	evm.utg116.145.4.5c22e91d	2449
evm.TU.utg116.145	evm.utg116.145.2.5c22e91d	2392	evm.utg116.145.4.5c22e91d	2449
evm.TU.utg116.145	evm.utg116.145.3.5c22e91d	2392	evm.utg116.145.4.5c22e91d	2449
evm.TU.utg116.153	evm.utg116.153.1.5c22e91e	435	evm.utg116.153	576
evm.TU.utg116.153	evm.utg116.153.1.5c22e91e.1.5c278f3f	333	evm.utg116.153	576
evm.TU.utg116.161	evm.utg116.161.1.5c22e91e	220	evm.utg116.161	220
evm.TU.utg116.173	evm.utg116.173.1.5c22e8e3	388	evm.utg116.173	513
evm.TU.utg116.176	evm.utg116.176.1.5c22e91f	428	evm.utg116.176	501
evm.TU.utg116.177	evm.utg116.177.1.5c278f20	284	evm.utg116.177	365
evm.TU.utg116.178	evm.utg116.178.1.5c22e8e3	302	evm.utg116.178	320
evm.TU.utg116.178	evm.utg116.178.2.5c22e8e3	287	evm.utg116.178	320
evm.TU.utg116.180	evm.utg116.180	219	evm.utg116.180.1.5c22e91f	227
evm.TU.utg116.184	evm.utg116.184.1.5c22e8e4	775	evm.utg116.184	938
evm.TU.utg116.19	evm.utg116.19.1.5c22e8db	289	evm.utg116.19	326
evm.TU.utg116.190	evm.utg116.190.1.5c22e920	124	evm.utg116.190	176
evm.TU.utg116.196	evm.utg116.196.1.5c22e8e5	393	evm.utg116.196	488
evm.TU.utg116.196	evm.utg116.196.1.5c22e8e5.1.5c278f21	295	evm.utg116.196	488
evm.TU.utg116.198	evm.utg116.198.1.5c22e921	543	evm.utg116.198	755
evm.TU.utg116.204	evm.utg116.204.1.5c22e8e6	5003	evm.utg116.204	5610
evm.TU.utg116.204	evm.utg116.204.2.5c22e8e6	4420	evm.utg116.204	5610
evm.TU.utg116.204	evm.utg116.204.3.5c22e8e6	5502	evm.utg116.204	5610
evm.TU.utg116.204	evm.utg116.204.4.5c22e8e6	4959	evm.utg116.204	5610
evm.TU.utg116.205	evm.utg116.205.1.5c22e8e7	503	evm.utg116.205	588
evm.TU.utg116.205	evm.utg116.205.2.5c22e8e7	471	evm.utg116.205	588
evm.TU.utg116.205	evm.utg116.205.3.5c22e8e7	531	evm.utg116.205	588
evm.TU.utg116.207	evm.utg116.207	920	evm.utg116.207.1.5c22e8e8	924
evm.TU.utg116.208	utg116.equina_smart_1294857.mrna1	77	evm.utg116.208	303
evm.TU.utg116.210	evm.utg116.210.1.5c22e8ea	200	evm.utg116.210	221
evm.TU.utg116.210	evm.utg116.210.2.5c22e8ea	196	evm.utg116.210	221
evm.TU.utg116.210	evm.utg116.210.2.5c22e8ea.1.5c278f23	140	evm.utg116.210	221
evm.TU.utg116.211	evm.utg116.211.1.5c22e8eb	290	evm.utg116.211	351
evm.TU.utg116.215	evm.utg116.215.1.5c22e8eb	674	evm.utg116.215	705
evm.TU.utg116.215	evm.utg116.215.2.5c22e8eb	510	evm.utg116.215	705
evm.TU.utg116.243	evm.utg116.243	974	evm.utg116.243.2.5c22e8ed	975
evm.TU.utg116.243	evm.utg116.243.1.5c22e8ec	706	evm.utg116.243.2.5c22e8ed	975
evm.TU.utg116.258	evm.utg116.258.1.5c22e924	646	evm.utg116.258	739
evm.TU.utg116.258	evm.utg116.258.2.5c22e924	739	evm.utg116.258	739
evm.TU.utg116.262	evm.utg116.262.1.5c22e924	169	evm.utg116.262	236
evm.TU.utg116.271	evm.utg116.271.1.5c22e8ee	114	evm.utg116.271	131
evm.TU.utg116.272	evm.utg116.272	134	evm.utg116.272.1.5c22e925	144
evm.TU.utg116.28	evm.utg116.28.1.5c22e8dc	575	evm.utg116.28	616
evm.TU.utg116.283	evm.utg116.283.1.5c22e8ef	165	evm.utg116.283	213
evm.TU.utg116.293	evm.utg116.293	217	evm.utg116.293.2.5c22e926	236
evm.TU.utg116.293	evm.utg116.293.1.5c22e925	185	evm.utg116.293.2.5c22e926	236
evm.TU.utg116.293	evm.utg116.293.3.5c22e926	152	evm.utg116.293.2.5c22e926	236
evm.TU.utg116.294	evm.utg116.294	544	evm.utg116.294.5.5c22e8f1	566
evm.TU.utg116.294	evm.utg116.294.1.5c22e8f0	544	evm.utg116.294.5.5c22e8f1	566
evm.TU.utg116.294	evm.utg116.294.10.5c22e8f2	428	evm.utg116.294.5.5c22e8f1	566
evm.TU.utg116.294	evm.utg116.294.11.5c22e8f2	395	evm.utg116.294.5.5c22e8f1	566
evm.TU.utg116.294	evm.utg116.294.12.5c22e8f2	404	evm.utg116.294.5.5c22e8f1	566
evm.TU.utg116.294	evm.utg116.294.13.5c22e8f2	404	evm.utg116.294.5.5c22e8f1	566
evm.TU.utg116.294	evm.utg116.294.2.5c22e8f0	544	evm.utg116.294.5.5c22e8f1	566
evm.TU.utg116.294	evm.utg116.294.3.5c22e8f0	544	evm.utg116.294.5.5c22e8f1	566
evm.TU.utg116.294	evm.utg116.294.4.5c22e8f1	524	evm.utg116.294.5.5c22e8f1	566
evm.TU.utg116.294	evm.utg116.294.6.5c22e8f1	566	evm.utg116.294.5.5c22e8f1	566
evm.TU.utg116.294	evm.utg116.294.7.5c22e8f1	524	evm.utg116.294.5.5c22e8f1	566
evm.TU.utg116.294	evm.utg116.294.8.5c22e8f1	406	evm.utg116.294.5.5c22e8f1	566
evm.TU.utg116.294	evm.utg116.294.9.5c22e8f1	428	evm.utg116.294.5.5c22e8f1	566
evm.TU.utg116.300	evm.utg116.300.1.5c22e8f3	680	evm.utg116.300	845
evm.TU.utg116.316	evm.utg116.316.1.5c22e926	1517	evm.utg116.316	1684
evm.TU.utg116.316	evm.utg116.316.2.5c22e926	1456	evm.utg116.316	1684
evm.TU.utg116.323	evm.utg116.323.1.5c22e927	425	evm.utg116.323	523
evm.TU.utg116.352	evm.utg116.352.1.5c22e928	344	evm.utg116.352	473
evm.TU.utg116.359	evm.utg116.359.1.5c278f43	232	evm.utg116.359	306
evm.TU.utg116.361	evm.utg116.361.1.5c22e928	434	evm.utg116.361	458
evm.TU.utg116.361	evm.utg116.361.2.5c22e929	379	evm.utg116.361	458
evm.TU.utg116.57	evm.utg116.57.1.5c22e8dd	296	evm.utg116.57	314
evm.TU.utg116.82	utg116.equina_smart_892655.mrna1	458	evm.utg116.82	458
evm.TU.utg116.99	evm.utg116.99.1.5c22e919	271	evm.utg116.99	353
evm.TU.utg116.99	evm.utg116.99.1.5c22e919.1.5c278f3c	196	evm.utg116.99	353
evm.TU.utg116.99	evm.utg116.99.1.5c22e919.2.5c278f3c	190	evm.utg116.99	353
evm.TU.utg116.99	evm.utg116.99.2.5c22e919	290	evm.utg116.99	353
evm.TU.utg11618.1	evm.utg11618.1.1.5c22e8d7	161	evm.utg11618.1	268
