gene_id	isoform_count	mrna_ids
evm.TU.utg10119.2	1	evm.utg10119.2
evm.TU.utg10119.3	1	evm.utg10119.3
evm.TU.utg10119.5	1	evm.utg10119.5
evm.TU.utg10119.6	1	evm.utg10119.6
evm.TU.utg10119.7	1	evm.utg10119.7
evm.TU.utg10119.8	1	evm.utg10119.8
evm.TU.utg10135.1	1	evm.utg10135.1
evm.TU.utg10135.2	1	evm.utg10135.2
evm.TU.utg10135.3	1	evm.utg10135.3
evm.TU.utg10135.4	1	evm.utg10135.4
evm.TU.utg10135.5	1	evm.utg10135.5
evm.TU.utg10135.6	1	evm.utg10135.6
evm.TU.utg10135.7	1	evm.utg10135.7
evm.TU.utg10156.1	1	evm.utg10156.1
evm.TU.utg10156.10	1	evm.utg10156.10
evm.TU.utg10156.11	1	evm.utg10156.11
evm.TU.utg10156.12	1	evm.utg10156.12
evm.TU.utg10156.13	1	evm.utg10156.13
evm.TU.utg10156.14	1	evm.utg10156.14
evm.TU.utg10156.15	1	evm.utg10156.15
evm.TU.utg10156.16	1	evm.utg10156.16
evm.TU.utg10156.17	1	evm.utg10156.17
evm.TU.utg10156.18	1	evm.utg10156.18
evm.TU.utg10156.19	1	evm.utg10156.19
evm.TU.utg10156.2	1	evm.utg10156.2
evm.TU.utg10156.20	1	evm.utg10156.20
evm.TU.utg10156.21	1	evm.utg10156.21
evm.TU.utg10156.22	1	evm.utg10156.22
evm.TU.utg10156.23	1	evm.utg10156.23
evm.TU.utg10156.24	1	evm.utg10156.24
evm.TU.utg10156.25	1	evm.utg10156.25
evm.TU.utg10156.26	1	evm.utg10156.26
evm.TU.utg10156.27	1	evm.utg10156.27
evm.TU.utg10156.28	1	evm.utg10156.28
evm.TU.utg10156.29	1	evm.utg10156.29
evm.TU.utg10156.3	1	evm.utg10156.3
evm.TU.utg10156.30	1	evm.utg10156.30
evm.TU.utg10156.31	1	evm.utg10156.31
evm.TU.utg10156.32	1	evm.utg10156.32
evm.TU.utg10156.33	2	evm.utg10156.33,evm.utg10156.33.1.5c22e7ca
evm.TU.utg10156.4	1	evm.utg10156.4
evm.TU.utg10156.6	1	evm.utg10156.6
evm.TU.utg10156.7	1	evm.utg10156.7
evm.TU.utg10156.8	1	evm.utg10156.8
evm.TU.utg10156.9	1	evm.utg10156.9
evm.TU.utg1022.1	1	evm.utg1022.1
evm.TU.utg1022.10	1	evm.utg1022.10
evm.TU.utg1022.11	1	evm.utg1022.11
evm.TU.utg1022.12	1	evm.utg1022.12
evm.TU.utg1022.13	2	evm.utg1022.13,evm.utg1022.13.1.5c22e7d8
evm.TU.utg1022.14	1	evm.utg1022.14
evm.TU.utg1022.15	1	evm.utg1022.15
evm.TU.utg1022.16	1	evm.utg1022.16
evm.TU.utg1022.17	1	evm.utg1022.17
evm.TU.utg1022.18	1	evm.utg1022.18
evm.TU.utg1022.19	1	evm.utg1022.19
evm.TU.utg1022.2	1	evm.utg1022.2
evm.TU.utg1022.20	1	evm.utg1022.20
evm.TU.utg1022.21	1	evm.utg1022.21
evm.TU.utg1022.22	3	evm.utg1022.22,evm.utg1022.22.1.5c22e7d2,evm.utg1022.22.2.5c22e7d2
evm.TU.utg1022.23	1	evm.utg1022.23
evm.TU.utg1022.24	1	evm.utg1022.24
evm.TU.utg1022.25	1	evm.utg1022.25
evm.TU.utg1022.26	1	evm.utg1022.26
evm.TU.utg1022.3	1	evm.utg1022.3
evm.TU.utg1022.30	1	evm.utg1022.30
evm.TU.utg1022.31	1	evm.utg1022.31
evm.TU.utg1022.32	1	evm.utg1022.32
evm.TU.utg1022.33	1	evm.utg1022.33
evm.TU.utg1022.34	1	evm.utg1022.34
evm.TU.utg1022.35	2	evm.utg1022.35,evm.utg1022.35.1.5c278e97
evm.TU.utg1022.36	1	evm.utg1022.36
evm.TU.utg1022.37	1	evm.utg1022.37
evm.TU.utg1022.38	1	evm.utg1022.38
evm.TU.utg1022.39	1	evm.utg1022.39
evm.TU.utg1022.4	1	evm.utg1022.4
evm.TU.utg1022.40	1	evm.utg1022.40
evm.TU.utg1022.41	2	evm.utg1022.41,evm.utg1022.41.1.5c22e7d3
evm.TU.utg1022.42.44	1	evm.utg1022.42.44
evm.TU.utg1022.43	1	evm.utg1022.43
evm.TU.utg1022.45	1	evm.utg1022.45
evm.TU.utg1022.46	1	evm.utg1022.46
evm.TU.utg1022.47	1	evm.utg1022.47
evm.TU.utg1022.48	1	evm.utg1022.48
evm.TU.utg1022.49	1	evm.utg1022.49
evm.TU.utg1022.5	1	evm.utg1022.5
evm.TU.utg1022.50	1	evm.utg1022.50
evm.TU.utg1022.51	1	evm.utg1022.51
evm.TU.utg1022.52	1	evm.utg1022.52
evm.TU.utg1022.53	1	evm.utg1022.53
evm.TU.utg1022.54	1	evm.utg1022.54
evm.TU.utg1022.55	1	evm.utg1022.55
evm.TU.utg1022.56	1	evm.utg1022.56
evm.TU.utg1022.57	1	evm.utg1022.57
evm.TU.utg1022.58	1	evm.utg1022.58
evm.TU.utg1022.59	1	evm.utg1022.59
evm.TU.utg1022.6	1	evm.utg1022.6
evm.TU.utg1022.60	1	evm.utg1022.60
evm.TU.utg1022.61	2	evm.utg1022.61,evm.utg1022.61.1.5c22e7d4
evm.TU.utg1022.62	1	evm.utg1022.62
evm.TU.utg1022.63	1	evm.utg1022.63
evm.TU.utg1022.64	1	evm.utg1022.64
evm.TU.utg1022.65	1	evm.utg1022.65
evm.TU.utg1022.66	1	evm.utg1022.66
evm.TU.utg1022.67	1	evm.utg1022.67
evm.TU.utg1022.68	1	evm.utg1022.68
evm.TU.utg1022.69	1	evm.utg1022.69
evm.TU.utg1022.7	1	evm.utg1022.7
evm.TU.utg1022.70	1	evm.utg1022.70
evm.TU.utg1022.71	2	evm.utg1022.71,utg1022.equina_smart_1428023.mrna1
evm.TU.utg1022.72	1	evm.utg1022.72
evm.TU.utg1022.73	1	evm.utg1022.73
evm.TU.utg1022.74	1	evm.utg1022.74
evm.TU.utg1022.75	1	evm.utg1022.75
evm.TU.utg1022.76	1	evm.utg1022.76
evm.TU.utg1022.77	1	evm.utg1022.77
evm.TU.utg1022.78	1	evm.utg1022.78
evm.TU.utg1022.8	1	evm.utg1022.8
evm.TU.utg1022.9	1	evm.utg1022.9
evm.TU.utg1024.1	1	evm.utg1024.1
evm.TU.utg1024.10	1	evm.utg1024.10
evm.TU.utg1024.13	1	evm.utg1024.13
evm.TU.utg1024.14	1	evm.utg1024.14
evm.TU.utg1024.15	1	evm.utg1024.15
evm.TU.utg1024.16	1	evm.utg1024.16
evm.TU.utg1024.17	1	evm.utg1024.17
evm.TU.utg1024.18	1	evm.utg1024.18
evm.TU.utg1024.19	1	evm.utg1024.19
evm.TU.utg1024.2	1	evm.utg1024.2
evm.TU.utg1024.20	1	evm.utg1024.20
evm.TU.utg1024.21	1	evm.utg1024.21
evm.TU.utg1024.22	1	evm.utg1024.22
evm.TU.utg1024.23	1	evm.utg1024.23
evm.TU.utg1024.24	1	evm.utg1024.24
evm.TU.utg1024.25	1	evm.utg1024.25
evm.TU.utg1024.26	1	evm.utg1024.26
evm.TU.utg1024.4	1	evm.utg1024.4
evm.TU.utg1024.5	1	evm.utg1024.5
evm.TU.utg1024.6	1	evm.utg1024.6
evm.TU.utg1024.7	1	evm.utg1024.7
evm.TU.utg1024.8	1	evm.utg1024.8
evm.TU.utg1024.9	1	evm.utg1024.9
evm.TU.utg102448.1	1	evm.utg102448.1
evm.TU.utg102448.2.5	1	evm.utg102448.2.5
evm.TU.utg102448.3	1	evm.utg102448.3
evm.TU.utg102448.4	1	evm.utg102448.4
evm.TU.utg102448.6	2	evm.utg102448.6,evm.utg102448.6.1.5c22e7df
evm.TU.utg102448.7	1	evm.utg102448.7
evm.TU.utg1025.1	1	evm.utg1025.1
evm.TU.utg1025.10	1	evm.utg1025.10
evm.TU.utg1025.11	1	evm.utg1025.11
evm.TU.utg1025.12	1	evm.utg1025.12
evm.TU.utg1025.13	1	evm.utg1025.13
evm.TU.utg1025.14	1	evm.utg1025.14
evm.TU.utg1025.15	1	evm.utg1025.15
evm.TU.utg1025.16	1	evm.utg1025.16
evm.TU.utg1025.17	1	evm.utg1025.17
evm.TU.utg1025.18	1	evm.utg1025.18
evm.TU.utg1025.19	1	evm.utg1025.19
evm.TU.utg1025.2	1	evm.utg1025.2
evm.TU.utg1025.20	1	evm.utg1025.20
evm.TU.utg1025.21	1	evm.utg1025.21
evm.TU.utg1025.22	1	evm.utg1025.22
evm.TU.utg1025.23	1	evm.utg1025.23
evm.TU.utg1025.24	1	evm.utg1025.24
evm.TU.utg1025.3	1	evm.utg1025.3
evm.TU.utg1025.4	1	evm.utg1025.4
evm.TU.utg1025.5	1	evm.utg1025.5
evm.TU.utg1025.6	1	evm.utg1025.6
evm.TU.utg1025.7	1	evm.utg1025.7
evm.TU.utg1025.8	1	evm.utg1025.8
evm.TU.utg1025.9	1	evm.utg1025.9
evm.TU.utg10275.1	1	evm.utg10275.1
evm.TU.utg10275.2	1	evm.utg10275.2
evm.TU.utg10275.3	1	evm.utg10275.3
evm.TU.utg10282.1	1	evm.utg10282.1
evm.TU.utg10282.10	1	evm.utg10282.10
evm.TU.utg10282.11	1	evm.utg10282.11
evm.TU.utg10282.13	1	evm.utg10282.13
evm.TU.utg10282.14	1	evm.utg10282.14
evm.TU.utg10282.15	1	evm.utg10282.15
evm.TU.utg10282.17	1	evm.utg10282.17
evm.TU.utg10282.18	1	evm.utg10282.18
evm.TU.utg10282.19	1	evm.utg10282.19
evm.TU.utg10282.2	1	evm.utg10282.2
evm.TU.utg10282.20	1	evm.utg10282.20
evm.TU.utg10282.21	1	evm.utg10282.21
evm.TU.utg10282.22	1	evm.utg10282.22
evm.TU.utg10282.23	1	evm.utg10282.23
evm.TU.utg10282.24	1	evm.utg10282.24
evm.TU.utg10282.25	1	evm.utg10282.25
evm.TU.utg10282.26	1	evm.utg10282.26
evm.TU.utg10282.27	1	evm.utg10282.27
evm.TU.utg10282.28	1	evm.utg10282.28
evm.TU.utg10282.3	1	evm.utg10282.3
evm.TU.utg10282.4	1	evm.utg10282.4
evm.TU.utg10282.5	1	evm.utg10282.5
evm.TU.utg10282.6	1	evm.utg10282.6
evm.TU.utg10282.7	1	evm.utg10282.7
evm.TU.utg10282.8	1	evm.utg10282.8
evm.TU.utg10282.9	1	evm.utg10282.9
evm.TU.utg103034.1	1	evm.utg103034.1
evm.TU.utg103034.2	1	evm.utg103034.2
evm.TU.utg103034.3	1	evm.utg103034.3
evm.TU.utg1031.1.92	1	evm.utg1031.1.92
evm.TU.utg1031.10	1	evm.utg1031.10
evm.TU.utg1031.11	1	evm.utg1031.11
evm.TU.utg1031.12	1	evm.utg1031.12
evm.TU.utg1031.13	1	evm.utg1031.13
evm.TU.utg1031.14	1	evm.utg1031.14
evm.TU.utg1031.15	2	evm.utg1031.15,evm.utg1031.15.1.5c22e7e5
evm.TU.utg1031.16	1	evm.utg1031.16
evm.TU.utg1031.17	1	evm.utg1031.17
evm.TU.utg1031.18	2	evm.utg1031.18,evm.utg1031.18.1.5c22e7e9
evm.TU.utg1031.19	1	evm.utg1031.19
evm.TU.utg1031.2	1	evm.utg1031.2
evm.TU.utg1031.20	1	evm.utg1031.20
evm.TU.utg1031.21	1	evm.utg1031.21
evm.TU.utg1031.22	1	evm.utg1031.22
evm.TU.utg1031.23	1	evm.utg1031.23
evm.TU.utg1031.24	1	evm.utg1031.24
evm.TU.utg1031.27	1	evm.utg1031.27
evm.TU.utg1031.28	1	evm.utg1031.28
evm.TU.utg1031.29	2	evm.utg1031.29,evm.utg1031.29.1.5c22e7e9
evm.TU.utg1031.3	1	evm.utg1031.3
evm.TU.utg1031.30	1	evm.utg1031.30
evm.TU.utg1031.31	1	evm.utg1031.31
evm.TU.utg1031.32	1	evm.utg1031.32
evm.TU.utg1031.33	1	evm.utg1031.33
evm.TU.utg1031.34	1	evm.utg1031.34
evm.TU.utg1031.36	1	evm.utg1031.36
evm.TU.utg1031.37	2	evm.utg1031.37,evm.utg1031.37.1.5c22e7ea
evm.TU.utg1031.38	1	evm.utg1031.38
evm.TU.utg1031.39	5	evm.utg1031.39,evm.utg1031.39.1.5c22e7e6,evm.utg1031.39.2.5c22e7e6,evm.utg1031.39.3.5c22e7e6,evm.utg1031.39.3.5c22e7e6.1.5c278ea0
evm.TU.utg1031.4	1	evm.utg1031.4
evm.TU.utg1031.40	1	evm.utg1031.40
evm.TU.utg1031.41	1	evm.utg1031.41
evm.TU.utg1031.42	1	evm.utg1031.42
evm.TU.utg1031.43	4	evm.utg1031.43,evm.utg1031.43.1.5c22e7e6,evm.utg1031.43.1.5c22e7e6.1.5c278ea0,evm.utg1031.43.2.5c22e7e6
evm.TU.utg1031.44	1	evm.utg1031.44
evm.TU.utg1031.45	1	evm.utg1031.45
evm.TU.utg1031.46	1	evm.utg1031.46
evm.TU.utg1031.47	1	evm.utg1031.47
evm.TU.utg1031.48	1	evm.utg1031.48
evm.TU.utg1031.49	1	evm.utg1031.49
evm.TU.utg1031.5	1	evm.utg1031.5
evm.TU.utg1031.50	1	evm.utg1031.50
evm.TU.utg1031.51	1	evm.utg1031.51
evm.TU.utg1031.52	1	evm.utg1031.52
evm.TU.utg1031.53	1	evm.utg1031.53
evm.TU.utg1031.54	1	evm.utg1031.54
evm.TU.utg1031.55	1	evm.utg1031.55
evm.TU.utg1031.56	1	evm.utg1031.56
evm.TU.utg1031.57	1	evm.utg1031.57
evm.TU.utg1031.58	1	evm.utg1031.58
evm.TU.utg1031.59	1	evm.utg1031.59
evm.TU.utg1031.6	1	evm.utg1031.6
evm.TU.utg1031.60	1	evm.utg1031.60
evm.TU.utg1031.61	1	evm.utg1031.61
evm.TU.utg1031.62	1	evm.utg1031.62
evm.TU.utg1031.63	1	evm.utg1031.63
evm.TU.utg1031.64	2	evm.utg1031.64,evm.utg1031.64.1.5c22e7ea
evm.TU.utg1031.65	1	evm.utg1031.65
evm.TU.utg1031.66	1	evm.utg1031.66
evm.TU.utg1031.67	1	evm.utg1031.67
evm.TU.utg1031.68	1	evm.utg1031.68
evm.TU.utg1031.69	1	evm.utg1031.69
evm.TU.utg1031.7	3	evm.utg1031.7,evm.utg1031.7.1.5c22e7e9,evm.utg1031.7.2.5c22e7e9
evm.TU.utg1031.70	2	evm.utg1031.70,evm.utg1031.70.1.5c22e7e7
evm.TU.utg1031.71	1	evm.utg1031.71
evm.TU.utg1031.72	1	evm.utg1031.72
evm.TU.utg1031.73	1	evm.utg1031.73
evm.TU.utg1031.74	1	evm.utg1031.74
evm.TU.utg1031.75	1	evm.utg1031.75
evm.TU.utg1031.76	1	evm.utg1031.76
evm.TU.utg1031.77	1	evm.utg1031.77
evm.TU.utg1031.78	1	evm.utg1031.78
evm.TU.utg1031.79	1	evm.utg1031.79
evm.TU.utg1031.8	1	evm.utg1031.8
evm.TU.utg1031.80	1	evm.utg1031.80
evm.TU.utg1031.81	2	evm.utg1031.81,evm.utg1031.81.1.5c22e7e7
evm.TU.utg1031.82	2	evm.utg1031.82,evm.utg1031.82.1.5c22e7e8
evm.TU.utg1031.83	1	evm.utg1031.83
evm.TU.utg1031.84	1	evm.utg1031.84
evm.TU.utg1031.85	1	evm.utg1031.85
evm.TU.utg1031.86	1	evm.utg1031.86
evm.TU.utg1031.87	1	evm.utg1031.87
evm.TU.utg1031.88	1	evm.utg1031.88
evm.TU.utg1031.89	1	evm.utg1031.89
evm.TU.utg1031.9	1	evm.utg1031.9
evm.TU.utg1031.90	1	evm.utg1031.90
evm.TU.utg1031.91	1	evm.utg1031.91
evm.TU.utg1032.1	1	evm.utg1032.1
evm.TU.utg1032.10	3	evm.utg1032.10,evm.utg1032.10.1.5c22e7f6,evm.utg1032.10.2.5c22e7f6
evm.TU.utg1032.11	1	evm.utg1032.11
evm.TU.utg1032.12	1	evm.utg1032.12
evm.TU.utg1032.13	1	evm.utg1032.13
evm.TU.utg1032.14	1	evm.utg1032.14
evm.TU.utg1032.15	1	evm.utg1032.15
evm.TU.utg1032.16	1	evm.utg1032.16
evm.TU.utg1032.17	1	evm.utg1032.17
evm.TU.utg1032.18	1	evm.utg1032.18
evm.TU.utg1032.19	1	evm.utg1032.19
evm.TU.utg1032.2	1	evm.utg1032.2
evm.TU.utg1032.20	1	evm.utg1032.20
evm.TU.utg1032.21	1	evm.utg1032.21
evm.TU.utg1032.22	1	evm.utg1032.22
evm.TU.utg1032.23	1	evm.utg1032.23
evm.TU.utg1032.26	1	evm.utg1032.26
evm.TU.utg1032.27	1	evm.utg1032.27
evm.TU.utg1032.28	1	evm.utg1032.28
evm.TU.utg1032.3	3	evm.utg1032.3,evm.utg1032.3.1.5c22e7f3,evm.utg1032.3.1.5c22e7f3.1.5c278ea6
evm.TU.utg1032.30	1	evm.utg1032.30
evm.TU.utg1032.31	1	evm.utg1032.31
evm.TU.utg1032.32	1	evm.utg1032.32
evm.TU.utg1032.33	6	evm.utg1032.33,evm.utg1032.33.1.5c22e7f5,evm.utg1032.33.1.5c22e7f5.1.5c278ea7,evm.utg1032.33.2.5c22e7f5,evm.utg1032.33.1.5c22e7f5.2.5c278ea7,evm.utg1032.33.1.5c22e7f5.3.5c278ea7
evm.TU.utg1032.34	2	evm.utg1032.34.1.5c22e7f7,evm.utg1032.34
evm.TU.utg1032.35	1	evm.utg1032.35
evm.TU.utg1032.36	1	evm.utg1032.36
evm.TU.utg1032.37	1	evm.utg1032.37
evm.TU.utg1032.38	2	evm.utg1032.38,evm.utg1032.38.1.5c22e7f5
evm.TU.utg1032.39	1	evm.utg1032.39
evm.TU.utg1032.4	1	evm.utg1032.4
evm.TU.utg1032.40	1	evm.utg1032.40
evm.TU.utg1032.41	2	evm.utg1032.41.1.5c22e7f8,evm.utg1032.41
evm.TU.utg1032.42	1	evm.utg1032.42
evm.TU.utg1032.43	1	evm.utg1032.43
evm.TU.utg1032.44	1	evm.utg1032.44
evm.TU.utg1032.45	1	evm.utg1032.45
evm.TU.utg1032.46	1	evm.utg1032.46
evm.TU.utg1032.47	1	evm.utg1032.47
evm.TU.utg1032.48	1	evm.utg1032.48
evm.TU.utg1032.49	1	evm.utg1032.49
evm.TU.utg1032.5	1	evm.utg1032.5
evm.TU.utg1032.50	1	evm.utg1032.50
evm.TU.utg1032.6	1	evm.utg1032.6
evm.TU.utg1032.7	2	evm.utg1032.7,evm.utg1032.7.1.5c22e7f3
evm.TU.utg1032.8	3	evm.utg1032.8.1.5c22e7f4,evm.utg1032.8.2.5c22e7f4,evm.utg1032.8
evm.TU.utg1032.9	1	evm.utg1032.9
evm.TU.utg10321.1	1	evm.utg10321.1
evm.TU.utg10321.10	3	evm.utg10321.10,evm.utg10321.10.1.5c22e7f0,evm.utg10321.10.2.5c22e7f0
evm.TU.utg10321.11	1	evm.utg10321.11
evm.TU.utg10321.12	1	evm.utg10321.12
evm.TU.utg10321.13	1	evm.utg10321.13
evm.TU.utg10321.14	5	evm.utg10321.14,evm.utg10321.14.1.5c22e7f0,evm.utg10321.14.2.5c22e7f1,evm.utg10321.14.3.5c22e7f1,evm.utg10321.14.4.5c22e7f1
evm.TU.utg10321.15	1	evm.utg10321.15
evm.TU.utg10321.16	1	evm.utg10321.16
evm.TU.utg10321.17	1	evm.utg10321.17
evm.TU.utg10321.18	3	evm.utg10321.18.1.5c22e7f7,evm.utg10321.18,evm.utg10321.18.2.5c22e7f7
evm.TU.utg10321.19	3	evm.utg10321.19,evm.utg10321.19.1.5c22e7f1,evm.utg10321.19.1.5c22e7f1.1.5c278ea6
evm.TU.utg10321.2	1	evm.utg10321.2
evm.TU.utg10321.20	2	evm.utg10321.20,evm.utg10321.20.1.5c22e7f8
evm.TU.utg10321.21	1	evm.utg10321.21
evm.TU.utg10321.22	1	evm.utg10321.22
evm.TU.utg10321.23	1	evm.utg10321.23
evm.TU.utg10321.26	1	evm.utg10321.26
evm.TU.utg10321.27	1	evm.utg10321.27
evm.TU.utg10321.28	1	evm.utg10321.28
evm.TU.utg10321.29	1	evm.utg10321.29
evm.TU.utg10321.3	1	evm.utg10321.3
evm.TU.utg10321.30	1	evm.utg10321.30
evm.TU.utg10321.31	1	evm.utg10321.31
evm.TU.utg10321.4	1	evm.utg10321.4
evm.TU.utg10321.5	1	evm.utg10321.5
evm.TU.utg10321.6	1	evm.utg10321.6
evm.TU.utg10321.7	1	evm.utg10321.7
evm.TU.utg10321.8	1	evm.utg10321.8
evm.TU.utg10321.9	1	evm.utg10321.9
evm.TU.utg10358.1	1	evm.utg10358.1
evm.TU.utg10358.10	1	evm.utg10358.10
evm.TU.utg10358.11	1	evm.utg10358.11
evm.TU.utg10358.12	1	evm.utg10358.12
evm.TU.utg10358.13	1	evm.utg10358.13
evm.TU.utg10358.14	1	evm.utg10358.14
evm.TU.utg10358.15	1	evm.utg10358.15
evm.TU.utg10358.16	1	evm.utg10358.16
evm.TU.utg10358.2	1	evm.utg10358.2
evm.TU.utg10358.3	1	evm.utg10358.3
evm.TU.utg10358.4	1	evm.utg10358.4
evm.TU.utg10358.5	1	evm.utg10358.5
evm.TU.utg10358.6	1	evm.utg10358.6
evm.TU.utg10358.7	1	evm.utg10358.7
evm.TU.utg10358.8	1	evm.utg10358.8
evm.TU.utg10358.9	1	evm.utg10358.9
evm.TU.utg10359.1	1	evm.utg10359.1
evm.TU.utg10359.10	1	evm.utg10359.10
evm.TU.utg10359.11	1	evm.utg10359.11
evm.TU.utg10359.12	1	evm.utg10359.12
evm.TU.utg10359.13	1	evm.utg10359.13
evm.TU.utg10359.14	1	evm.utg10359.14
evm.TU.utg10359.15	1	evm.utg10359.15
evm.TU.utg10359.16	1	evm.utg10359.16
evm.TU.utg10359.17	1	evm.utg10359.17
evm.TU.utg10359.18	1	evm.utg10359.18
evm.TU.utg10359.19	1	evm.utg10359.19
evm.TU.utg10359.2	1	evm.utg10359.2
evm.TU.utg10359.20	1	evm.utg10359.20
evm.TU.utg10359.21	1	evm.utg10359.21
evm.TU.utg10359.22	1	evm.utg10359.22
evm.TU.utg10359.24	1	evm.utg10359.24
evm.TU.utg10359.25	1	evm.utg10359.25
evm.TU.utg10359.26	1	evm.utg10359.26
evm.TU.utg10359.27	1	evm.utg10359.27
evm.TU.utg10359.28	1	evm.utg10359.28
evm.TU.utg10359.29	1	evm.utg10359.29
evm.TU.utg10359.3	1	evm.utg10359.3
evm.TU.utg10359.30	1	evm.utg10359.30
evm.TU.utg10359.31	1	evm.utg10359.31
evm.TU.utg10359.32	1	evm.utg10359.32
evm.TU.utg10359.33	1	evm.utg10359.33
evm.TU.utg10359.34	1	evm.utg10359.34
evm.TU.utg10359.4	1	evm.utg10359.4
evm.TU.utg10359.5	1	evm.utg10359.5
evm.TU.utg10359.6	1	evm.utg10359.6
evm.TU.utg10359.7	1	evm.utg10359.7
evm.TU.utg10359.8	1	evm.utg10359.8
evm.TU.utg10359.9	1	evm.utg10359.9
evm.TU.utg1038.1	1	evm.utg1038.1
evm.TU.utg1038.10	1	evm.utg1038.10
evm.TU.utg1038.11	1	evm.utg1038.11
evm.TU.utg1038.12	1	evm.utg1038.12
evm.TU.utg1038.13	1	evm.utg1038.13
evm.TU.utg1038.14	1	evm.utg1038.14
evm.TU.utg1038.15	1	evm.utg1038.15
evm.TU.utg1038.16	1	evm.utg1038.16
evm.TU.utg1038.2	1	evm.utg1038.2
evm.TU.utg1038.3	1	evm.utg1038.3
evm.TU.utg1038.4	1	evm.utg1038.4
evm.TU.utg1038.5	1	evm.utg1038.5
evm.TU.utg1038.6	1	evm.utg1038.6
evm.TU.utg1038.7	1	evm.utg1038.7
evm.TU.utg1038.8	1	evm.utg1038.8
evm.TU.utg1038.9	1	evm.utg1038.9
evm.TU.utg10385.1	1	evm.utg10385.1
evm.TU.utg10385.10	1	evm.utg10385.10
evm.TU.utg10385.11	1	evm.utg10385.11
evm.TU.utg10385.12	1	evm.utg10385.12
evm.TU.utg10385.2	1	evm.utg10385.2
evm.TU.utg10385.3	1	evm.utg10385.3
evm.TU.utg10385.4	1	evm.utg10385.4
evm.TU.utg10385.5	1	evm.utg10385.5
evm.TU.utg10385.6	1	evm.utg10385.6
evm.TU.utg10385.7	1	evm.utg10385.7
evm.TU.utg10385.8	1	evm.utg10385.8
evm.TU.utg10385.9	1	evm.utg10385.9
evm.TU.utg104.1	1	evm.utg104.1
evm.TU.utg104.10	1	evm.utg104.10
evm.TU.utg104.11	1	evm.utg104.11
evm.TU.utg104.12	1	evm.utg104.12
evm.TU.utg104.13	1	evm.utg104.13
evm.TU.utg104.14	1	evm.utg104.14
evm.TU.utg104.15	1	evm.utg104.15
evm.TU.utg104.16	1	evm.utg104.16
evm.TU.utg104.17	1	evm.utg104.17
evm.TU.utg104.18	1	evm.utg104.18
evm.TU.utg104.19	1	evm.utg104.19
evm.TU.utg104.2	1	evm.utg104.2
evm.TU.utg104.20	1	evm.utg104.20
evm.TU.utg104.21	1	evm.utg104.21
evm.TU.utg104.22	1	evm.utg104.22
evm.TU.utg104.23	2	evm.utg104.23,evm.utg104.23.1.5c22e800
evm.TU.utg104.24	1	evm.utg104.24
evm.TU.utg104.25	1	evm.utg104.25
evm.TU.utg104.26	1	evm.utg104.26
evm.TU.utg104.27	1	evm.utg104.27
evm.TU.utg104.28	3	evm.utg104.28,evm.utg104.28.1.5c22e800,evm.utg104.28.2.5c22e801
evm.TU.utg104.29	1	evm.utg104.29
evm.TU.utg104.3	1	evm.utg104.3
evm.TU.utg104.30	1	evm.utg104.30
evm.TU.utg104.31	1	evm.utg104.31
evm.TU.utg104.32	1	evm.utg104.32
evm.TU.utg104.33	1	evm.utg104.33
evm.TU.utg104.34	2	evm.utg104.34,evm.utg104.34.1.5c22e80c
evm.TU.utg104.35	1	evm.utg104.35
evm.TU.utg104.36	1	evm.utg104.36
evm.TU.utg104.37	1	evm.utg104.37
evm.TU.utg104.38	1	evm.utg104.38
evm.TU.utg104.39	5	evm.utg104.39,evm.utg104.39.1.5c22e80c,evm.utg104.39.2.5c22e80c,evm.utg104.39.3.5c22e80c,evm.utg104.39.4.5c22e80c
evm.TU.utg104.4	1	evm.utg104.4
evm.TU.utg104.40	1	evm.utg104.40
evm.TU.utg104.41	1	evm.utg104.41
evm.TU.utg104.42	2	evm.utg104.42.1.5c22e80d,evm.utg104.42
evm.TU.utg104.43	1	evm.utg104.43
evm.TU.utg104.44	1	evm.utg104.44
evm.TU.utg104.45	1	evm.utg104.45
evm.TU.utg104.46	2	evm.utg104.46.1.5c22e80d,evm.utg104.46
evm.TU.utg104.47	1	evm.utg104.47
evm.TU.utg104.48	1	evm.utg104.48
evm.TU.utg104.49	1	evm.utg104.49
evm.TU.utg104.5	1	evm.utg104.5
evm.TU.utg104.50	1	evm.utg104.50
evm.TU.utg104.51	4	evm.utg104.51.2.5c22e80e,evm.utg104.51,evm.utg104.51.1.5c22e80e,evm.utg104.51.3.5c22e80e
evm.TU.utg104.52	1	evm.utg104.52
evm.TU.utg104.53	2	evm.utg104.53,evm.utg104.53.1.5c22e80e
evm.TU.utg104.54	1	evm.utg104.54
evm.TU.utg104.55	4	evm.utg104.55,evm.utg104.55.1.5c22e80f,evm.utg104.55.2.5c22e80f,evm.utg104.55.3.5c22e80f
evm.TU.utg104.56	1	evm.utg104.56
evm.TU.utg104.57	1	evm.utg104.57
evm.TU.utg104.58	1	evm.utg104.58
evm.TU.utg104.59	1	evm.utg104.59
evm.TU.utg104.6	1	evm.utg104.6
evm.TU.utg104.60	1	evm.utg104.60
evm.TU.utg104.61	1	evm.utg104.61
evm.TU.utg104.62	1	evm.utg104.62
evm.TU.utg104.63	1	evm.utg104.63
evm.TU.utg104.64	1	evm.utg104.64
evm.TU.utg104.65	1	evm.utg104.65
