mrna_id	protein_length
evm.utg35.23	1124
evm.utg35.24	355
evm.utg35.25	376
evm.utg35.26	434
utg35.equina_smart_1482040.mrna1	59
evm.utg47.1	354
evm.utg47.2	358
evm.utg47.3	130
evm.utg47.4	117
evm.utg47.5	563
utg47.equina_smart_1848258.mrna1	742
evm.utg47.6	413
evm.utg47.7	1503
evm.utg47.8	245
evm.utg47.9	113
evm.utg47.10	104
evm.utg47.11	303
evm.utg47.11.1.5c279565	222
evm.utg47.12	305
evm.utg47.13	330
evm.utg47.15.1.5c22f13e	725
evm.utg47.15	679
evm.utg47.15.2.5c22f13e	543
evm.utg47.15.3.5c22f13e	602
evm.utg47.14	295
evm.utg47.14.1.5c22f141	295
evm.utg47.16	317
evm.utg47.17	93
evm.utg47.18	321
evm.utg47.19	234
evm.utg47.20	78
evm.utg47.21	225
evm.utg47.22	220
evm.utg47.23	575
evm.utg47.24	357
evm.utg47.25	376
evm.utg47.26	147
evm.utg47.27.2.5c22f142	333
evm.utg47.27.1.5c22f142	356
evm.utg47.27	406
evm.utg47.27.1.5c22f142.1.5c279569	254
evm.utg47.28	721
evm.utg47.28.1.5c22f13f	525
evm.utg47.29	439
evm.utg47.30	76
evm.utg47.31	452
evm.utg47.32	303
evm.utg47.33	372
evm.utg47.34	110
evm.utg47.35	66
evm.utg47.36	93
evm.utg47.37	68
evm.utg48.1	1586
evm.utg48.2	110
evm.utg48.3	79
evm.utg48.4	746
utg48.equina_smart_419223.mrna1	516
utg48.equina_smart_1278559.mrna2	310
evm.utg48.5	1050
evm.utg48.6	391
evm.utg48.7	198
evm.utg48.8	599
evm.utg48.9	279
evm.utg48.10	186
evm.utg48.11	122
evm.utg48.12	2301
evm.utg48.13	366
evm.utg48.13.1.5c22f154	365
evm.utg48.13.2.5c22f154	365
evm.utg48.13.4.5c22f154.1.5c279579	399
evm.utg48.13.3.5c22f154	383
evm.utg48.13.4.5c22f154	369
evm.utg48.13.5.5c22f154	356
evm.utg48.14	486
evm.utg48.15	754
evm.utg48.16	399
evm.utg48.17	408
evm.utg48.17.1.5c22f154	316
evm.utg48.18	279
evm.utg48.19	212
evm.utg48.20	275
evm.utg48.21	276
evm.utg48.22	246
evm.utg48.23	275
evm.utg48.24	147
evm.utg48.25	275
evm.utg48.26	246
evm.utg48.27	276
evm.utg48.28	902
evm.utg48.29.4.5c22f15f	1416
evm.utg48.29.2.5c22f15f	1415
evm.utg48.29	1419
evm.utg48.29.1.5c22f15f	1415
evm.utg48.29.3.5c22f15f	1392
evm.utg48.29.2.5c22f15f.1.5c279585	1416
evm.utg48.30	400
evm.utg48.30.1.5c22f155	295
evm.utg48.30.1.5c27957b	400
evm.utg48.31	251
evm.utg48.32	212
evm.utg48.33	127
evm.utg48.34	777
evm.utg48.35	100
evm.utg48.36	1503
evm.utg48.37	398
evm.utg48.38.1.5c22f155	114
evm.utg48.38	133
evm.utg48.39	456
evm.utg48.39.1.5c22f156	326
evm.utg48.40	166
evm.utg48.41	256
evm.utg48.42	315
evm.utg48.43	314
evm.utg48.44	312
evm.utg48.45	102
evm.utg48.46	206
evm.utg48.47	192
evm.utg48.48	1371
evm.utg48.49	215
evm.utg48.50	243
evm.utg48.51	276
evm.utg48.52	192
evm.utg48.53	133
evm.utg48.54	349
evm.utg48.55	141
evm.utg48.56	613
evm.utg48.57	694
evm.utg48.58	386
evm.utg48.61	86
evm.utg48.62	197
evm.utg48.63	116
evm.utg49.1	699
utg49.equina_smart_1592054.mrna1	33
evm.utg49.2	278
evm.utg49.3	455
evm.utg49.4	108
evm.utg49.5	70
evm.utg49.6	1595
evm.utg49.7	252
evm.utg49.8	430
evm.utg49.9	716
evm.utg49.10.1.5c22f179	455
evm.utg49.10	508
evm.utg49.11	188
evm.utg49.12	574
evm.utg49.13	190
evm.utg49.14.16.17.1.5c279595	580
evm.utg49.14.16.17.2.5c279595	681
evm.utg49.14.16.17.3.5c279595	690
evm.utg49.14.16.17	681
evm.utg49.14.16.17.4.5c279595	554
evm.utg49.15	1337
utg49.equina_smart_1394429.mrna2	710
evm.utg49.18	260
evm.utg52.1	3994
evm.utg52.2.1.5c22f1d3	487
evm.utg52.2	589
evm.utg52.3	301
evm.utg52.4	921
evm.utg52.5	195
evm.utg52.6.1.5c22f1d3	393
evm.utg52.6	434
evm.utg52.7	335
evm.utg52.7.1.5c2795e1	262
evm.utg52.8	443
evm.utg52.9	391
evm.utg52.10	219
evm.utg52.11	92
evm.utg52.12	127
evm.utg52.13	79
evm.utg52.14	174
evm.utg52.15	826
evm.utg52.16	829
evm.utg52.17	111
evm.utg52.19	144
evm.utg52.20	364
evm.utg52.21	352
evm.utg52.22	312
evm.utg52.23	709
evm.utg52.23.1.5c22f1d4	709
utg52.equina_smart_459784.mrna1	51
evm.utg52.24	670
evm.utg52.25	370
evm.utg52.26	791
evm.utg52.27	451
evm.utg52.28	291
evm.utg52.29	95
evm.utg52.30	410
evm.utg52.31.1.5c22f1d4	522
evm.utg52.31	678
evm.utg52.31.2.5c22f1d4	497
evm.utg52.31.2.5c22f1d4.1.5c2795e2	432
evm.utg52.32.1.5c22f1d5	367
evm.utg52.32	364
evm.utg52.32.1.5c2795e2	277
evm.utg52.33	393
evm.utg52.34	355
evm.utg52.35	348
evm.utg52.36	76
evm.utg52.37	68
evm.utg52.38	331
evm.utg52.39	389
evm.utg52.40	145
evm.utg52.41	747
evm.utg52.42	443
evm.utg52.43	378
evm.utg52.44	79
evm.utg52.45	274
evm.utg52.46	335
evm.utg52.47	194
evm.utg52.48	849
evm.utg52.49	709
evm.utg52.50	720
evm.utg52.51.52	3225
evm.utg52.52.1.5c22f1d5	1892
evm.utg52.52.2.5c22f1d5	1843
evm.utg52.53	174
evm.utg52.54	667
evm.utg52.55	238
evm.utg52.56	271
evm.utg52.57	881
evm.utg52.57.1.5c22f1d5	777
evm.utg52.58	110
evm.utg52.59	339
evm.utg52.60	300
evm.utg52.61	278
evm.utg52.61.1.5c22f1d6	222
evm.utg52.62	279
evm.utg52.63	330
evm.utg52.64	303
evm.utg52.65	210
evm.utg52.66	212
evm.utg52.67	390
evm.utg52.69	222
evm.utg52.68	99
evm.utg52.70	207
evm.utg52.71	224
evm.utg52.72	264
evm.utg52.73	359
evm.utg52.73.1.5c22f1d6	328
evm.utg52.73.2.5c22f1d6	270
evm.utg52.73.2.5c22f1d6.1.5c2795e3	243
evm.utg52.73.2.5c22f1d6.2.5c2795e3	210
evm.utg52.74	370
evm.utg52.75	72
evm.utg52.76	1006
evm.utg52.76.1.5c22f1d6	937
evm.utg52.76.2.5c22f1d6	746
evm.utg52.77	874
evm.utg52.78	1118
evm.utg52.78.1.5c22f1c8	1146
evm.utg52.78.2.5c22f1c8	867
evm.utg52.79	187
evm.utg52.80	286
evm.utg52.81	1443
evm.utg52.82	686
evm.utg52.83	118
evm.utg52.84	100
evm.utg52.85	142
evm.utg52.86	351
evm.utg52.87	149
evm.utg52.88	341
evm.utg52.89	313
evm.utg52.90	70
evm.utg52.91	95
evm.utg52.92	246
evm.utg52.93	331
evm.utg52.94	190
evm.utg52.95	538
evm.utg52.96	162
evm.utg52.97	670
evm.utg52.98	788
evm.utg52.99	163
evm.utg52.100	706
evm.utg52.101	1140
evm.utg52.102	68
evm.utg52.103	1555
evm.utg52.104	72
evm.utg52.105	318
evm.utg52.105.1.5c22f1c9	320
evm.utg52.105.2.5c22f1c9	283
evm.utg52.105.3.5c22f1c9	263
evm.utg52.106	211
evm.utg52.107	327
evm.utg52.108	77
evm.utg52.109	3881
evm.utg52.110	691
evm.utg52.111	975
evm.utg52.112	684
evm.utg52.112.1.5c22f1c9	684
evm.utg52.112.2.5c22f1ca	644
evm.utg52.112.1.5c2795d8	577
evm.utg52.113	441
evm.utg52.114	398
evm.utg52.115	389
evm.utg52.116	473
evm.utg52.117	1175
evm.utg52.118	86
evm.utg52.119	554
evm.utg52.120	504
evm.utg52.121	250
evm.utg52.122	682
evm.utg52.123	349
evm.utg52.124	348
evm.utg52.125	169
evm.utg52.126.1.5c22f1ca	931
evm.utg52.126	931
evm.utg52.127	671
evm.utg52.128	230
evm.utg52.129	191
utg52.equina_smart_1666003.mrna2	48
evm.utg52.130	127
evm.utg52.131	271
evm.utg52.132	109
evm.utg52.133	230
evm.utg52.134	122
evm.utg52.135	142
evm.utg52.136	289
evm.utg52.137	417
evm.utg52.138	390
evm.utg52.139	494
evm.utg52.140	327
evm.utg52.141	258
evm.utg52.142	905
utg52.equina_smart_1128767.mrna1	132
evm.utg52.143	96
evm.utg52.144	157
utg52.evm.utg376.2.mrna2	76
evm.utg52.145	103
utg54.equina_smart_1393648.mrna3	49
utg54.equina_smart_1745750.mrna4	40
utg54.equina_smart_1475680.mrna3	49
evm.utg54.1	399
evm.utg54.2	1943
evm.utg54.2.1.5c22f1f8	1784
evm.utg54.2.2.5c22f1f8	1419
evm.utg54.3	553
evm.utg54.4	144
evm.utg54.5	138
evm.utg54.6	507
evm.utg54.7	1155
evm.utg54.8	411
evm.utg54.9	433
utg54.equina_smart_1393695.mrna1	86
utg54.equina_smart_636881.mrna1	204
utg54.equina_smart_1393700.mrna1	254
evm.utg54.10	465
evm.utg54.11	207
evm.utg54.12	132
evm.utg54.12.1.5c22f1f3	99
evm.utg54.13	685
evm.utg54.14	135
evm.utg54.15	127
evm.utg54.16	169
evm.utg54.17	195
evm.utg54.18	199
evm.utg54.19	171
evm.utg54.20	129
evm.utg54.21	131
evm.utg54.22	402
evm.utg54.23	233
evm.utg54.24	377
evm.utg54.25	1338
evm.utg54.26	764
evm.utg54.26.1.5c22f1f8	610
evm.utg54.27	828
evm.utg54.27.1.5c22f1f9.1.5c2795ff	455
evm.utg54.27.1.5c22f1f9	621
evm.utg54.28	664
evm.utg54.29	342
evm.utg54.30	341
evm.utg54.31	271
evm.utg54.32	98
evm.utg54.33	107
evm.utg54.34	72
evm.utg54.35	851
evm.utg54.36	187
evm.utg54.37	784
evm.utg54.37.1.5c22f1f6	629
evm.utg54.37.2.5c22f1f6	552
utg54.equina_smart_150479.mrna1	62
evm.utg54.38	961
evm.utg54.38.1.5c22f1f6	979
evm.utg54.38.2.5c22f1f6.1.5c2795fd	665
evm.utg54.38.2.5c22f1f6	921
evm.utg54.39	194
evm.utg54.40	315
evm.utg54.41	275
evm.utg54.42	501
evm.utg54.43	167
evm.utg54.44	66
evm.utg54.45	213
evm.utg54.46	126
evm.utg54.47	1044
evm.utg55.1	488
evm.utg55.2	340
evm.utg55.3	1056
evm.utg55.3.1.5c22f21c	883
evm.utg55.3.2.5c22f21c	883
evm.utg55.3.2.5c22f21c.1.5c279621	676
utg55.equina_smart_1393778.mrna1	59
evm.utg55.4	207
evm.utg55.5.1.5c279621	562
evm.utg55.5	789
evm.utg55.6	172
evm.utg55.7	854
evm.utg55.8	457
evm.utg55.12	491
evm.utg55.12.2.5c22f21d	455
evm.utg55.12.1.5c22f21d	483
evm.utg55.9	464
evm.utg55.10	453
evm.utg55.11	464
evm.utg55.13	249
evm.utg55.14	134
utg55.equina_smart_1393825.mrna1	99
evm.utg55.15	524
evm.utg55.15.1.5c22f225	476
evm.utg55.16	222
evm.utg55.17	825
evm.utg55.18	302
evm.utg55.19	509
evm.utg55.19.1.5c22f225	509
evm.utg55.19.1.5c27962b	509
evm.utg55.20	211
evm.utg55.20.1.5c22f225	217
evm.utg55.21	146
evm.utg55.21.1.5c22f226	148
evm.utg55.22	281
evm.utg55.23	371
evm.utg55.24	100
evm.utg55.25	375
evm.utg55.26	534
evm.utg55.27	535
evm.utg55.28	220
evm.utg55.28.1.5c22f21d	241
evm.utg55.29	298
evm.utg55.29.1.5c22f226	363
evm.utg55.30.31	302
evm.utg55.30.31.1.5c279622	303
evm.utg55.30.31.2.5c279622	237
evm.utg55.30.31.3.5c279623	302
evm.utg55.32	233
evm.utg55.33	196
evm.utg55.33.1.5c27962c	137
evm.utg55.33.2.5c27962c	142
evm.utg55.34	76
evm.utg55.35	241
evm.utg55.36	599
evm.utg55.37	235
evm.utg55.38	1212
evm.utg55.39.1.5c22f21d	1508
evm.utg55.39	1642
evm.utg55.40	141
evm.utg55.41	305
evm.utg55.42	272
evm.utg55.43	1030
evm.utg55.44	447
evm.utg55.45	259
evm.utg55.46	707
evm.utg55.47	698
evm.utg55.47.1.5c22f21e	572
evm.utg55.47.2.5c22f21e.1.5c279623	644
evm.utg55.47.2.5c22f21e	679
evm.utg55.47.3.5c22f21e	634
evm.utg55.47.2.5c22f21e.2.5c279624	518
evm.utg55.47.4.5c22f21e	553
evm.utg55.47.2.5c22f21e.3.5c279624	508
evm.utg55.47.1.5c22f21e.4.5c279624	417
evm.utg55.48	242
evm.utg55.48.1.5c22f21e	179
evm.utg55.49	161
evm.utg55.50	146
evm.utg55.51	288
evm.utg55.52	1005
evm.utg55.52.1.5c22f226	927
evm.utg55.52.2.5c22f226	927
evm.utg55.53	79
evm.utg55.54	132
evm.utg55.55	231
evm.utg55.56	297
evm.utg55.58	385
evm.utg55.57	312
evm.utg55.59	582
evm.utg55.60	1086
evm.utg55.61	70
evm.utg55.62	1033
evm.utg55.62.1.5c22f226	739
evm.utg55.62.1.5c22f226.1.5c27962d	594
evm.utg55.62.1.5c22f226.2.5c27962d	530
evm.utg55.62.1.5c22f226.3.5c27962d	647
evm.utg55.63	311
evm.utg55.63.1.5c22f226	279
evm.utg55.64	247
evm.utg55.64.1.5c22f21f	247
evm.utg55.65	226
evm.utg55.66	607
evm.utg55.67	349
evm.utg55.67.1.5c22f21f	349
evm.utg55.67.2.5c22f21f	265
evm.utg55.68.3.5c22f227	764
evm.utg55.68.5.5c22f227	840
evm.utg55.68.4.5c22f227	840
evm.utg55.68.1.5c22f227	884
evm.utg55.68	889
evm.utg55.68.2.5c22f227	759
evm.utg55.68.5.5c22f227.1.5c27962d	588
evm.utg55.69	199
evm.utg55.69.1.5c22f227	200
evm.utg55.70	2569
evm.utg55.71	533
evm.utg55.72	738
evm.utg55.73	223
evm.utg55.74.1.5c22f21f	608
evm.utg55.74	910
evm.utg55.75.1.5c22f227	609
evm.utg55.75	585
evm.utg55.76	213
evm.utg55.77	960
evm.utg55.77.1.5c22f21f	771
evm.utg55.78	854
evm.utg55.79	696
evm.utg55.80	167
evm.utg55.81	352
evm.utg55.82	1351
evm.utg55.82.2.5c22f220	1051
evm.utg55.82.1.5c22f220	1265
evm.utg55.83	87
evm.utg55.84	174
evm.utg55.85	382
evm.utg55.86	278
evm.utg55.87	754
evm.utg55.88	227
evm.utg55.89	908
evm.utg55.90	611
evm.utg55.91	194
evm.utg55.92	2000
evm.utg55.93	478
evm.utg55.94	162
evm.utg55.95	454
evm.utg55.95.1.5c22f220	360
evm.utg55.96	336
evm.utg55.96.1.5c22f220	336
evm.utg55.96.2.5c22f220	321
evm.utg55.97	4411
evm.utg55.98	235
evm.utg55.99	258
evm.utg55.100	251
evm.utg55.101	183
evm.utg55.102	620
evm.utg55.103	782
evm.utg55.104	127
evm.utg55.105	221
evm.utg55.106	687
evm.utg55.107	388
evm.utg55.108	833
evm.utg55.109	650
evm.utg55.110	459
evm.utg55.111	1424
evm.utg55.111.1.5c22f228	1323
evm.utg55.112.1.5c22f221	389
evm.utg55.112	420
evm.utg55.113	297
evm.utg55.114.2.5c22f229	875
evm.utg55.114	1093
evm.utg55.114.1.5c22f228	786
evm.utg55.114.2.5c22f229.1.5c27962e	688
evm.utg55.115.1.5c22f229	1666
evm.utg55.115	2110
evm.utg55.116.1.5c22f229	337
evm.utg55.116	348
evm.utg55.116.2.5c22f229	268
evm.utg55.117	131
evm.utg55.118	683
evm.utg55.118.1.5c22f221	484
evm.utg55.118.1.5c22f221.1.5c279627	390
evm.utg55.119	1928
evm.utg55.120	761
evm.utg55.121	960
evm.utg55.122	445
evm.utg55.123	157
evm.utg55.124	143
evm.utg55.125	244
evm.utg55.126	752
evm.utg55.127	282
evm.utg55.128	91
evm.utg55.129	461
evm.utg55.129.1.5c22f222	398
evm.utg55.130	750
evm.utg55.131	105
evm.utg55.132	736
evm.utg55.133.1.5c22f229	933
evm.utg55.133	1030
evm.utg55.134	136
evm.utg55.135	154
evm.utg55.136	426
evm.utg55.136.1.5c22f22a	334
evm.utg55.137	394
evm.utg55.137.1.5c22f22a.1.5c279630	257
evm.utg55.137.1.5c22f22a	287
evm.utg55.138	641
evm.utg55.138.1.5c279630	808
evm.utg55.139	761
evm.utg55.140	82
evm.utg55.141	320
evm.utg55.142	462
evm.utg55.143	699
evm.utg55.143.1.5c22f22a	699
evm.utg55.144	255
evm.utg55.145	278
evm.utg55.146	2893
evm.utg55.147	1718
evm.utg55.148	131
evm.utg55.149	289
evm.utg55.150	237
evm.utg55.151	329
evm.utg55.152	223
evm.utg55.152.1.5c279628	223
evm.utg55.153	405
evm.utg55.153.1.5c279628	290
evm.utg55.153.2.5c279628	330
evm.utg55.154	246
evm.utg55.154.1.5c22f22d	246
evm.utg55.155	710
evm.utg55.156	347
evm.utg55.157	750
evm.utg55.158	228
evm.utg55.159	309
utg55.equina_smart_857738utrorf.mrna1	102
evm.utg55.160.2.5c22f22a	298
evm.utg55.160	274
evm.utg55.160.1.5c22f22a	275
evm.utg55.161	119
evm.utg55.162	76
evm.utg55.163	330
evm.utg55.164	876
evm.utg55.165.1.5c22f22b	520
evm.utg55.165	644
evm.utg55.166	490
evm.utg55.166.1.5c22f223	489
evm.utg55.167	419
evm.utg55.167.1.5c22f22b	310
evm.utg55.168	939
evm.utg55.169	575
evm.utg55.169.1.5c22f22b	530
evm.utg55.170	592
evm.utg55.171	626
evm.utg55.172	332
evm.utg55.173	587
evm.utg55.174	145
utg55.equina_smart_1394036.mrna1	70
evm.utg55.175	282
evm.utg55.176	202
evm.utg55.177.178	1033
evm.utg55.177.178.1.5c27962a	1032
evm.utg55.177.178.2.5c27962a	892
evm.utg55.177.178.3.5c27962a	1053
evm.utg55.177.178.4.5c27962a	1034
evm.utg55.177.178.5.5c27962a	1033
evm.utg55.177.178.6.5c27962a	1002
evm.utg55.179	898
evm.utg55.180	211
evm.utg55.181	77
evm.utg55.182	357
evm.utg55.183	239
evm.utg55.183.1.5c22f224	250
evm.utg55.184	224
evm.utg55.185	838
evm.utg55.185.1.5c22f22c	783
evm.utg55.185.2.5c22f22c	696
evm.utg55.186	361
evm.utg55.187	450
evm.utg55.187.1.5c27962a	359
utg55.equina_smart_329843.mrna1	54
evm.utg55.188	111
evm.utg55.189	646
evm.utg55.190	321
evm.utg55.191	386
evm.utg55.191.1.5c22f22c	358
evm.utg55.192	349
evm.utg55.193	120
evm.utg55.194	69
utg55.equina_smart_1139456.mrna1	88
evm.utg55.195	1046
evm.utg55.196	149
evm.utg55.197	4002
evm.utg55.198	730
evm.utg55.199	1102
evm.utg55.200	315
evm.utg55.201.1.5c22f22c	785
evm.utg55.201	965
evm.utg55.202	539
evm.utg55.203	203
evm.utg55.204	244
evm.utg55.205	516
evm.utg55.206	160
evm.utg55.207	961
evm.utg55.208	220
evm.utg55.209	1109
evm.utg55.210	336
evm.utg55.211	188
evm.utg55.212	1382
evm.utg55.213	189
evm.utg55.213.1.5c22f22d	187
evm.utg55.214	594
utg55.equina_smart_1394298.mrna1	605
utg55.equina_smart_484893.mrna1	157
utg55.equina_smart_75266.mrna1	161
utg55.equina_smart_468809.mrna1	156
utg55.equina_smart_1459409.mrna2	472
utg55.equina_smart_429.mrna1	694
utg55.equina_smart_1394313.mrna1	78
utg55.equina_smart_408142.mrna1	289
utg55.equina_smart_155612.mrna1	181
utg55.equina_smart_1394265.mrna1	294
utg55.equina_smart_382274.mrna2	285
utg55.equina_smart_490813.mrna1	260
utg55.equina_smart_986455.mrna1	216
utg55.evm.utg5901.19.mrna2	209
utg55.equina_smart_1486858.mrna1	66
utg55.equina_smart_1394323.mrna1	767
utg55.equina_smart_21203.mrna1	444
utg55.equina_smart_1394326.mrna1	73
utg55.equina_smart_376502.mrna1	542
utg55.equina_smart_1386527.mrna2	229
utg55.equina_smart_1459371.mrna2	597
utg55.equina_smart_24631.mrna1	782
utg55.equina_smart_1394335.mrna1	197
utg55.evm.utg60191.6.mrna2	265
evm.utg55.215	346
evm.utg55.216.218	684
evm.utg55.217	227
evm.utg55.220	528
evm.utg55.219	76
evm.utg55.221	1178
evm.utg56.1	1090
evm.utg56.2	158
evm.utg56.3	374
evm.utg56.4	222
evm.utg56.5	278
evm.utg56.6	176
evm.utg56.7	365
evm.utg56.8	307
evm.utg56.9	287
evm.utg56.10	1290
utg56.equina_smart_1394442.mrna1	201
evm.utg56.11	468
evm.utg56.12	478
evm.utg56.13	971
evm.utg56.13.1.5c22f215	962
evm.utg56.14	325
evm.utg56.15	113
evm.utg56.16	181
evm.utg56.17	347
evm.utg56.18	430
evm.utg56.19	227
evm.utg56.19.1.5c22f215	209
utg56.equina_smart_570029.mrna11	36
evm.utg56.20	330
evm.utg56.20.1.5c279617	243
evm.utg56.21	901
evm.utg56.21.1.5c22f215	638
evm.utg56.22	276
evm.utg56.22.1.5c279617	251
utg56.equina_smart_648536.mrna1	110
evm.utg56.23	319
evm.utg56.24	620
evm.utg56.25	348
evm.utg56.26	78
evm.utg56.27	289
evm.utg56.28	404
evm.utg56.29	535
evm.utg56.30	428
evm.utg56.31	219
evm.utg56.31.1.5c22f216	192
evm.utg56.32.33	383
evm.utg56.32.33.1.5c279617	310
evm.utg56.32.33.2.5c279617	310
evm.utg56.34	222
evm.utg56.35	247
evm.utg56.36	682
evm.utg56.37	555
evm.utg56.38	545
evm.utg56.39	815
evm.utg56.40	164
evm.utg56.41	131
evm.utg56.42	309
evm.utg56.43	285
evm.utg56.44	121
evm.utg56.44.1.5c22f217.1.5c279618	81
evm.utg56.44.1.5c22f217	95
evm.utg56.45	207
evm.utg56.46	276
evm.utg56.47	184
evm.utg56.48	297
evm.utg56.49	287
evm.utg56.50	462
evm.utg56.50.1.5c22f217	430
evm.utg56.50.2.5c22f217	393
evm.utg56.50.1.5c279618	343
evm.utg56.51	569
evm.utg56.52	1224
evm.utg56.53	152
evm.utg56.54	354
evm.utg56.55	263
evm.utg56.56	424
evm.utg56.57	1992
evm.utg56.57.1.5c22f218	1408
evm.utg56.58	617
evm.utg56.59	246
evm.utg56.60	557
evm.utg56.61	505
evm.utg56.62	449
evm.utg56.63	348
evm.utg56.64	393
evm.utg56.65	248
evm.utg56.66	3613
evm.utg56.67	723
evm.utg56.68	252
evm.utg56.69	200
evm.utg56.70	344
evm.utg56.71	686
evm.utg56.72	689
evm.utg56.73	689
evm.utg56.74	175
evm.utg56.75	144
evm.utg56.76	214
evm.utg56.76.1.5c22f219	214
evm.utg57.1	176
evm.utg57.2	154
evm.utg57.3	495
evm.utg57.4	135
evm.utg57.5	579
evm.utg57.6	311
evm.utg57.7	184
evm.utg57.8	1345
evm.utg57.9	360
evm.utg57.10	318
evm.utg57.11	509
evm.utg57.12	432
evm.utg57.13.15	382
evm.utg57.14	314
evm.utg57.16	2284
evm.utg57.17	367
evm.utg57.18	815
evm.utg57.19	350
evm.utg57.20	284
evm.utg57.21	521
evm.utg57.22	304
evm.utg57.23	152
evm.utg57.24	432
evm.utg57.24.1.5c22f239	352
evm.utg57.24.1.5c22f239.1.5c279638	263
evm.utg57.25	187
evm.utg57.26	453
evm.utg57.27	298
evm.utg57.28	125
evm.utg57.29	965
evm.utg57.30	75
evm.utg57.31	249
evm.utg57.32	157
evm.utg57.33	218
evm.utg57.34.37	1214
evm.utg57.38	95
evm.utg57.39	1112
evm.utg57.40	678
utg57.evm.utg418.55.mrna4	670
evm.utg57.41	152
evm.utg57.42	367
evm.utg57.43	463
evm.utg62.1	96
evm.utg62.2	788
evm.utg62.3	237
evm.utg62.4	609
utg62.equina_smart_1402081.mrna2	685
evm.utg62.5	855
evm.utg62.6	365
evm.utg62.7	270
evm.utg62.8	457
evm.utg62.9	438
evm.utg62.10	407
evm.utg62.11	975
evm.utg62.11.1.5c22f2dd	911
evm.utg62.12	101
evm.utg62.13	308
utg62.equina_smart_1524574.mrna12	39
utg62.equina_smart_657794.mrna2	70
evm.utg62.14	1779
evm.utg62.14.1.5c22f2dd	1767
evm.utg62.14.2.5c22f2de	1632
evm.utg62.14.2.5c22f2de.1.5c2796bb	1236
evm.utg62.15	571
evm.utg62.16	136
evm.utg62.17	481
evm.utg62.18	220
evm.utg62.19.1.5c22f2de	926
evm.utg62.19	999
evm.utg62.20	208
evm.utg62.21	591
evm.utg62.22	120
evm.utg62.23	200
evm.utg62.24	340
evm.utg62.25	467
evm.utg62.26	196
evm.utg62.27	231
evm.utg62.28	241
evm.utg62.29	956
evm.utg62.30	409
evm.utg62.31	322
evm.utg62.32	867
evm.utg62.32.1.5c22f2de	745
evm.utg62.33	363
evm.utg62.34	695
evm.utg62.34.1.5c22f2de	695
evm.utg62.35	548
evm.utg62.35.1.5c22f2da	549
evm.utg62.36	156
evm.utg62.37	1345
evm.utg62.38	337
evm.utg62.39	530
evm.utg62.40	179
evm.utg62.41	682
evm.utg62.42	1075
evm.utg62.43	622
utg62.evm.utg820.12.mrna2	77
evm.utg62.44	336
evm.utg62.45.1.5c22f2da	638
evm.utg62.45	634
evm.utg62.46	913
evm.utg62.47	995
evm.utg62.48	389
evm.utg62.49	132
evm.utg62.50	580
evm.utg62.51	748
evm.utg62.52	1748
evm.utg62.53	780
evm.utg62.54	226
evm.utg62.55	300
evm.utg62.56	367
evm.utg62.57	912
evm.utg62.58	139
evm.utg62.59	1068
evm.utg62.59.1.5c22f2da	909
evm.utg62.60	94
evm.utg62.61	84
evm.utg62.62	158
evm.utg62.63	536
evm.utg62.64	407
evm.utg62.65	426
evm.utg62.66	276
evm.utg62.67.1.5c22f2df	1565
evm.utg62.67	1546
evm.utg62.67.2.5c22f2df	1387
evm.utg62.68	1032
evm.utg62.69	289
evm.utg62.70	316
evm.utg62.71	229
evm.utg62.72	235
evm.utg62.73	108
evm.utg62.74	300
evm.utg62.75	604
evm.utg62.76	232
evm.utg62.77	130
evm.utg62.78	226
evm.utg62.79	800
evm.utg62.80	308
evm.utg62.81	469
evm.utg62.82.1.5c22f2e0	625
evm.utg62.82	803
evm.utg62.83	314
evm.utg62.84	135
evm.utg62.85	492
evm.utg62.86	1330
evm.utg62.87	475
evm.utg62.88	664
evm.utg62.89	82
evm.utg62.90	302
evm.utg62.91	566
evm.utg62.92	163
evm.utg62.93	213
evm.utg62.94	324
evm.utg62.95	360
evm.utg62.96	602
evm.utg62.97	417
evm.utg62.98	429
evm.utg62.99	170
evm.utg62.100	193
evm.utg62.101	921
evm.utg62.102	309
evm.utg62.103	1000
evm.utg62.104	209
evm.utg62.105	898
utg62.equina_smart_1394809.mrna1	259
evm.utg62.106	1468
evm.utg62.107	1143
evm.utg62.108	1671
evm.utg62.109	213
evm.utg62.112.1.5c22f2e0	1384
evm.utg62.112	1377
evm.utg62.113	167
evm.utg62.114.1.5c22f2db	1097
evm.utg62.114	1620
evm.utg62.114.1.5c2796ba	1353
evm.utg62.115	175
evm.utg62.116	492
evm.utg62.117	819
evm.utg62.118	363
evm.utg62.119	408
evm.utg62.120	358
evm.utg62.121	87
evm.utg62.122	255
evm.utg62.123	582
evm.utg62.124	87
evm.utg62.125	492
evm.utg62.126	386
evm.utg62.127	366
evm.utg62.128.1.5c22f2db	227
evm.utg62.128	226
evm.utg62.129	362
evm.utg62.130	370
evm.utg62.131	203
evm.utg62.132	118
evm.utg62.133	173
evm.utg62.134	579
evm.utg62.135.1.5c22f2e0	464
evm.utg62.135.2.5c22f2e0	647
evm.utg62.135.3.5c22f2e1	647
evm.utg62.135	647
evm.utg62.136	474
evm.utg62.137	490
evm.utg62.138	821
evm.utg62.138.1.5c22f2dc	816
evm.utg62.138.2.5c22f2dc	658
