# Program:featureCounts v2.0.2; Command:"featureCounts" "-p" "-M" "-s" "0" "-T" "16" "-t" "exon" "-g" "gene_id" "-a" "equina_database/ref_index/genes.gtf" "-o" "featurecounts/A_Equina_Counts_unstranded.txt" "alignments/10.sorted.bam" "alignments/11.sorted.bam" "alignments/12.sorted.bam" "alignments/13.sorted.bam" "alignments/14.sorted.bam" "alignments/15.sorted.bam" "alignments/16.sorted.bam" "alignments/17.sorted.bam" "alignments/18.sorted.bam" "alignments/19.sorted.bam" "alignments/1.sorted.bam" "alignments/20.sorted.bam" "alignments/21.sorted.bam" "alignments/22.sorted.bam" "alignments/23.sorted.bam" "alignments/24.sorted.bam" "alignments/25.sorted.bam" "alignments/26.sorted.bam" "alignments/27.sorted.bam" "alignments/28.sorted.bam" "alignments/2.sorted.bam" "alignments/30.sorted.bam" "alignments/31.sorted.bam" "alignments/34.sorted.bam" "alignments/36.sorted.bam" "alignments/4.sorted.bam" "alignments/50.sorted.bam" "alignments/5.sorted.bam" "alignments/6.sorted.bam" "alignments/7.sorted.bam" "alignments/8.sorted.bam" "alignments/9.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/10.sorted.bam	alignments/11.sorted.bam	alignments/12.sorted.bam	alignments/13.sorted.bam	alignments/14.sorted.bam	alignments/15.sorted.bam	alignments/16.sorted.bam	alignments/17.sorted.bam	alignments/18.sorted.bam	alignments/19.sorted.bam	alignments/1.sorted.bam	alignments/20.sorted.bam	alignments/21.sorted.bam	alignments/22.sorted.bam	alignments/23.sorted.bam	alignments/24.sorted.bam	alignments/25.sorted.bam	alignments/26.sorted.bam	alignments/27.sorted.bam	alignments/28.sorted.bam	alignments/2.sorted.bam	alignments/30.sorted.bam	alignments/31.sorted.bam	alignments/34.sorted.bam	alignments/36.sorted.bam	alignments/4.sorted.bam	alignments/50.sorted.bam	alignments/5.sorted.bam	alignments/6.sorted.bam	alignments/7.sorted.bam	alignments/8.sorted.bam	alignments/9.sorted.bam
tRNAscan-SE.tRNA.utg4.Pseudo(AGA).4	utg4	588946	589017	+	72	1	1	5	5	144	0	6	0	0	2	1	13	0	3	0	5	55	3	5	1	1	0	0	5	69	0	44	1	0	4	0	29
tRNAscan-SE.tRNA.utg4.Ser(AGA).2	utg4	589210	589281	+	72	2	8	15	37	564	16	24	13	27	12	6	45	8	17	18	26	146	16	17	10	3	5	18	34	220	16	238	11	5	12	1	152
tRNAscan-SE.tRNA.utg4.Pseudo(AGA).5	utg4	589475	589547	+	73	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	18	3	29	1	0	3	0	9
evm.TU.utg4.64	utg4	600091	600507	-	417	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
evm.TU.utg4.65	utg4	600682	601230	-	549	1	0	0	4	2	2	0	0	0	0	0	1	0	1	2	0	5	0	6	0	0	0	0	2	0	1	0	4	2	0	12	0
evm.TU.utg4.66	utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4	615195;617300;618179;620653;621308;622052;626715;626789;627410;627410;627767;627767;628318;628318;628856;628856;639120;639120;639928;639928;640334;640334;641094;641094;641407;641407;641979;641979;642126;642126;642313;642313;645382;645382;645594;645594;645800;645800;646233;646233;646625;646625;646906;646906;647385;647385;651654;651654;651989;651989;652678;652678;653322;653322;654467;654467;654679;654679;654992;654992;656640;656640;656986;656986;657955;657955;658459;658459;658671;658671;659917;659917;660250;660250;660558;660558;661166;661166;661636;661636;662170;662170;662606;662606;663602;663602;663990;663990;664306;664306;666887;666887;667628;667628;667893;667893;668126;668126;668546;668546;668871;668871;669259;669259;670725;670725;671351;671351;672372;672372;674608;674608;674761;674761;675543;675543;676944;676944;680568;680568;686526;686526;686964;686964	615662;617791;618520;620943;621484;622209;626996;626996;627568;627568;627906;627906;628534;628534;629922;629922;639800;639800;640234;640234;640396;640396;641273;641273;641578;641578;642052;642052;642222;642222;642393;642393;645452;645452;645714;645714;645937;645937;646475;646475;646714;646714;647137;647137;647597;647597;651732;651732;652273;652273;652885;652885;653567;653567;654578;654578;654865;654865;655348;655348;656910;656910;657153;657153;658236;658236;658562;658562;659719;659719;660138;660138;660479;660479;660792;660792;661388;661388;662097;662097;662416;662416;663040;663040;663778;663778;664127;664127;664491;664491;667345;667345;667725;667725;668048;668048;668414;668414;668702;668702;669000;669000;669338;669338;670828;670828;671437;671437;672462;672462;674665;674665;674813;674813;675615;675615;677038;677038;680646;680646;686866;686866;687047;687047	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	14893	1884	2124	2968	3801	2431	3259	1227	2744	3040	1732	8731	3688	4548	2928	3843	3499	3748	3233	2823	3273	49	3652	6688	2261	2441	2997	2772	5532	2062	2153	1288	1107
tRNAscan-SE.tRNA.utg4.Glu(CTC).1	utg4	648302	648373	-	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg4.Pseudo(GGA).6	utg4	663285	663355	+	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg4.67	utg4;utg4	690321;692775	690778;693100	+;+	784	26	68	36	66	78	10	24	14	326	20	61	181	184	21	148	14	130	44	215	178	0	105	203	29	129	22	75	191	30	18	17	65
utg4.equina_smart_1391783.path1	utg4;utg4	697947;699009	698333;699188	-;-	567	12	28	7	15	2	12	7	9	0	2	43	33	2	21	14	2	16	4	0	19	0	5	21	16	39	35	11	2	25	5	8	2
evm.TU.utg4.68	utg4;utg4	700003;700671	700253;701436	-;-	1017	28	12	22	133	4	11	0	20	4	12	33	68	13	29	29	7	15	0	8	17	0	6	72	18	54	32	12	10	24	0	0	0
evm.TU.utg4.69	utg4;utg4;utg4;utg4;utg4	701551;702786;703394;704171;704965	701750;703253;704090;704384;705185	-;-;-;-;-	1800	10	16	26	155	0	18	1	17	0	2	30	38	9	20	19	23	36	12	14	14	0	22	60	1	30	39	18	6	7	29	2	0
utg4.equina_smart_49562.path1	utg4;utg4	707938;709930	708031;709943	-;-	108	110	184	35	292	348	336	208	50	460	229	126	343	614	127	833	281	158	415	78	148	0	122	301	57	170	124	69	38	53	251	118	97
tRNAscan-SE.tRNA.utg4.Cys(ACA).2	utg4	722110	722184	+	75	6	1	5	1	0	0	1	7	7	2	6	9	8	2	9	5	10	6	4	5	0	1	14	4	5	6	5	5	6	6	2	1
tRNAscan-SE.tRNA.utg4.Cys(ACA).3	utg4	722367	722441	+	75	0	1	0	1	1	1	0	0	0	0	1	3	0	0	3	0	7	0	0	0	0	1	5	2	1	0	4	6	1	0	0	1
evm.TU.utg4.70	utg4;utg4;utg4	723791;724150;724322	723896;724215;724374	+;+;+	225	7	71	3	1	12	3	19	5	127	6	0	13	103	6	80	3	5	11	83	8	0	1	25	11	7	8	15	80	35	9	11	8
evm.TU.utg4.71	utg4;utg4;utg4;utg4;utg4	737474;737644;737783;743761;744937	737549;737692;737789;743781;745026	+;+;+;+;+	243	19	122	27	88	81	12	38	17	154	24	1	85	153	11	125	27	25	15	100	43	0	43	74	28	36	13	39	127	69	18	12	44
evm.TU.utg4.72	utg4;utg4;utg4;utg4	774704;775050;775913;776754	774975;775840;776189;776781	-;-;-;-	1368	30	33	96	9	10	28	55	46	20	20	3	10	17	50	3	59	12	111	65	9	0	0	2	22	6	77	5	36	7	25	22	29
evm.TU.utg4.73	utg4;utg4;utg4;utg4;utg4	776877;777005;777894;778085;778497	776932;777786;778010;778262;778587	+;+;+;+;+	1224	1	0	1	9	0	0	12	2	0	0	3	1	2	6	0	0	6	5	5	0	0	0	1	0	0	3	0	0	1	0	1	0
evm.TU.utg4.74	utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4	779665;780693;781448;781787;782061;783013;783593;784269;784809;785312;785583;785829;786324;786762;787057;787583;787743;788504;788727	780278;780765;781480;781817;782142;783092;783678;784342;784859;785347;785636;785897;786377;786803;787116;787621;787790;788637;788974	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1908	170	4218	70	1286	384	120	952	224	1204	97	5128	757	4012	316	3528	174	102	261	1589	210	1538	1014	2059	3097	74	184	163	2027	1436	80	411	692
evm.TU.utg4.75	utg4;utg4;utg4;utg4	789892;790493;791663;791805	790410;791134;791724;792237	+;+;+;+	1656	0	90	2	13	10	2	2	0	5	2	24	43	42	12	8	0	1	0	76	5	11	1	27	8	8	0	2	157	21	0	0	0
utg4.equina_smart_90937.path3	utg4;utg4	790183;790493	790410;790735	+;+	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg4.76	utg4;utg4	797397;798385	798199;798443	+;+	862	0	4	0	0	2	0	0	0	0	0	0	3	24	0	3	0	0	0	7	0	0	0	2	1	0	0	0	18	2	0	0	2
evm.TU.utg4.77	utg4;utg4	808243;813580	809076;813795	+;+	1050	0	4	2	6	0	0	1	0	38	0	2	1	19	0	6	1	2	2	4	3	0	6	11	12	0	3	1	18	1	0	0	3
evm.TU.utg4.78	utg4	818565	818864	+	300	16	48	19	23	25	17	38	29	4	15	49	42	13	49	16	22	7	22	9	21	65	38	87	187	20	51	16	11	2	15	25	38
evm.TU.utg4.79	utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4	820374;821138;821648;822743;823135;824414;824888;825953;826622;827829	820491;821204;821695;822814;823182;824507;825027;826102;826792;828015	-;-;-;-;-;-;-;-;-;-	1095	96	232	138	814	8	107	13	150	37	69	586	398	218	97	233	57	101	83	336	40	4	90	441	889	0	136	0	220	263	110	18	0
evm.TU.utg4.80	utg4	831528	831863	+	336	0	5	3	19	17	4	9	5	1	4	3	70	8	5	11	0	4	2	51	7	3	12	9	25	5	1	4	10	5	9	0	20
evm.TU.utg4.81	utg4;utg4;utg4;utg4	832063;832408;833013;834246	832127;832511;833255;834421	+;+;+;+	588	32	17	47	37	45	30	69	84	34	23	15	59	24	82	60	47	127	87	46	97	165	99	92	11	159	56	201	33	29	42	2	9
evm.TU.utg4.83	utg4;utg4;utg4;utg4;utg4	835884;842041;842399;842664;843366	835942;842117;842441;842854;844131	+;+;+;+;+	1136	20	218	31	270	4	18	10	17	95	15	1109	91	94	8	121	21	20	16	657	61	0	314	119	220	0	28	0	599	465	26	2	0
evm.TU.utg4.82	utg4	838934	839482	-	549	14	101	8	14	159	6	87	6	13	8	73	133	29	12	33	1	1	11	106	8	0	23	8	210	62	7	98	26	11	2	38	120
evm.TU.utg4.84	utg4;utg4;utg4;utg4;utg4;utg4	844292;845429;847457;848073;848434;849008	845079;845603;847575;848333;848616;849356	-;-;-;-;-;-	1875	52	1765	24	70	35	18	545	65	507	14	2040	237	698	42	833	8	23	37	2454	250	21	793	59	1208	13	30	28	2194	953	14	12	63
evm.TU.utg4.85	utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4;utg4	860947;862079;862562;863247;864112;864545;865416;866282;867053;867476;868739;869460;870444;871656	861084;862236;862849;863489;864215;864680;865596;866389;867171;867736;868921;869587;870473;871827	-;-;-;-;-;-;-;-;-;-;-;-;-;-	2249	159	550	248	142	6	179	201	178	570	55	919	208	562	210	526	122	224	74	354	312	4	342	305	150	17	328	14	714	524	154	174	11
evm.TU.utg4.86	utg4	874417	874767	-	351	0	18	0	8	0	0	0	0	0	0	4	5	10	0	11	0	0	0	8	0	0	0	10	5	0	0	0	13	7	0	0	0
evm.TU.utg4.87	utg4;utg4;utg4;utg4	878550;880034;880476;881791	878716;880058;880603;882325	-;-;-;-	855	0	27	13	8	6	2	20	5	19	8	2	24	6	0	52	7	3	9	2	1	0	6	11	24	0	0	0	19	6	14	12	0
evm.TU.utg4.88	utg4	887006	887770	-	765	287	56	86	98	0	87	44	136	58	127	329	137	108	63	71	86	89	105	109	53	0	58	77	242	0	169	2	88	155	59	195	1
evm.TU.utg5.1	utg5;utg5;utg5	3189;8636;10774	3833;8750;10964	+;+;+	951	6	7	7	22	40	6	22	14	9	2	41	51	25	12	18	0	30	5	4	20	0	11	57	25	40	11	14	7	3	0	1	16
evm.TU.utg5.2	utg5	32495	32890	+	396	0	2	10	5	0	0	0	0	0	0	5	0	6	0	3	4	0	0	0	0	0	0	0	0	1	3	3	0	0	0	0	0
evm.TU.utg5.3	utg5;utg5;utg5;utg5;utg5	35935;40252;41143;41540;42069	36306;40366;41319;41859;42206	+;+;+;+;+	1122	0	0	1	8	0	2	10	2	0	0	2	0	0	0	2	3	11	1	3	69	0	50	0	0	0	2	2	4	0	0	0	2
evm.TU.utg5.4	utg5	51030	52250	-	1221	14	21	32	25	2	61	8	17	40	10	58	20	26	12	2	26	9	24	9	22	0	28	44	8	42	39	46	10	35	56	16	16
evm.TU.utg5.5	utg5;utg5;utg5	52309;55585;56332	52421;55673;56447	-;-;-	318	0	0	0	0	0	2	0	1	0	0	3	0	0	0	2	0	0	0	0	6	0	0	0	2	1	0	0	0	0	0	0	0
evm.TU.utg5.6	utg5	64320	65693	-	1374	24	13	61	78	24	45	20	65	26	11	10	19	34	64	51	58	63	82	18	27	0	51	106	42	11	51	58	51	13	26	23	18
evm.TU.utg5.7	utg5	67742	68161	+	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	4	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.8	utg5	68644	69099	+	456	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	3	0	0	1	0	0	0	0	0
evm.TU.utg5.9	utg5;utg5;utg5	71808;73154;75219	72360;74784;76247	+;+;+	3213	496	1366	944	255	5974	475	162	562	731	351	1085	255	1429	1212	1840	597	190	1138	1098	617	338	626	160	588	2272	538	997	1314	630	579	559	892
evm.TU.utg5.10	utg5	77449	77796	+	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.11	utg5;utg5;utg5	78864;79531;80418	79291;79663;80552	+;+;+	696	6	0	1	0	12	10	26	12	2	10	0	3	2	3	0	13	0	33	0	27	0	12	0	1	0	9	0	2	0	6	0	0
evm.TU.utg5.12	utg5;utg5;utg5;utg5;utg5	81912;82350;82996;83243;83935	82187;82728;83119;83261;84576	+;+;+;+;+	1440	8	16	4	137	33	14	83	19	39	12	26	142	82	9	51	15	65	40	24	6	0	8	41	57	20	2	6	10	16	10	4	12
evm.TU.utg5.13	utg5;utg5	86412;86685	86449;86910	+;+	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.14	utg5	86921	87493	+	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.15	utg5;utg5	88608;88890	88827;89239	+;+	570	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.16	utg5	90929	91853	-	925	2	52	0	4	6	2	0	1	8	0	8	3	6	10	6	0	0	2	135	0	0	0	5	6	2	2	0	43	3	0	5	8
evm.TU.utg5.17	utg5	93176	93922	+	747	0	18	1	7	0	0	0	2	8	0	4	3	11	0	0	0	2	0	209	2	0	0	13	0	1	0	4	63	1	0	0	4
evm.TU.utg5.18	utg5;utg5	95462;96551	95716;96934	+;+	639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.19	utg5	100890	101426	+	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0
evm.TU.utg5.20	utg5;utg5	101441;106101	102009;106878	+;+	1347	0	3	0	0	23	0	0	0	6	0	4	0	0	0	0	1	84	0	4	2	55	4	0	0	12	2	9	1	0	0	0	10
evm.TU.utg5.21	utg5;utg5	107180;108177	108088;108536	+;+	1269	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	23	0	0	2	9	10	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.22	utg5	108708	109064	+	357	3	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	9	0	0	2	3	0	0	0	2	0	0	0	1	0	2	0
evm.TU.utg5.23	utg5	114034	114507	+	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.24	utg5;utg5;utg5	116176;116555;117211	116232;116845;117360	+;+;+	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.25	utg5	117619	118215	+	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.26	utg5;utg5	118230;120875	118518;121131	+;+	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.27	utg5;utg5;utg5	124164;124704;125517	124397;124983;125629	+;+;+	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0
evm.TU.utg5.28	utg5	127238	128386	+	1149	4	4	30	80	9	13	34	16	0	23	255	9	0	14	5	28	25	37	22	28	13	8	82	0	0	32	2	2	5	4	10	0
evm.TU.utg5.29	utg5;utg5	129193;130086	129990;131282	+;+	1995	20	103	141	36	10	14	121	32	34	11	436	78	11	65	21	68	49	64	91	45	5	14	109	58	4	57	22	23	39	38	67	2
evm.TU.utg5.30	utg5;utg5	133419;133638	133548;134173	+;+	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.31	utg5	135529	136983	+	1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
evm.TU.utg5.32	utg5	139241	139531	+	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
evm.TU.utg5.33	utg5	143648	144091	-	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.34	utg5;utg5	145732;148465	145877;148576	+;+	258	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.35	utg5	148822	149214	+	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.36	utg5;utg5;utg5;utg5	166022;169290;170511;170965	166314;169402;170822;171491	+;+;+;+	1245	63	74	55	34	27	17	3	17	30	36	26	37	64	43	25	46	3	37	122	4	0	0	33	86	34	41	34	35	41	22	81	53
evm.TU.utg5.37	utg5	181883	182737	-	855	67	57	69	14	30	91	219	44	118	81	96	82	358	97	872	170	187	162	46	189	0	150	47	126	26	36	13	14	39	85	56	18
evm.TU.utg5.38	utg5	182798	183106	-	309	26	28	22	8	27	50	64	46	172	48	53	13	195	37	453	103	89	88	20	81	0	62	5	7	7	16	5	14	17	51	28	15
evm.TU.utg5.39	utg5;utg5	184168;184462	184315;184949	+;+	636	262	521	222	30	84	97	516	246	473	184	112	82	648	206	964	232	252	483	173	190	0	196	32	104	111	207	89	324	108	138	214	238
evm.TU.utg5.40	utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5	185292;187036;187450;188125;188378;188738;189367;189576;189945	186910;187122;187611;188179;188479;188946;189451;189727;190279	-;-;-;-;-;-;-;-;-	2806	250	426	506	28	198	221	318	489	1385	230	253	128	1499	367	1698	851	595	1172	460	467	0	342	102	50	177	443	199	898	186	279	193	96
evm.TU.utg5.41	utg5;utg5;utg5	191913;197764;198806	192702;198126;198831	-;-;-	1179	24	30	51	2	6	29	6	40	108	8	56	7	84	37	68	83	56	110	26	49	0	62	7	0	6	74	21	117	9	24	2	0
evm.TU.utg5.42	utg5;utg5;utg5	199495;199678;200095	199599;199848;200352	-;-;-	534	0	0	0	0	0	0	8	0	0	0	22	1	0	0	0	0	13	0	0	19	0	9	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.43	utg5;utg5	202115;202944	202851;203079	-;-	873	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.44	utg5;utg5;utg5;utg5	203443;203811;203968;206528	203709;203873;204139;206903	+;+;+;+	878	0	0	0	0	0	0	2	0	4	0	0	1	0	0	5	0	4	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0
evm.TU.utg5.45	utg5	222126	222650	+	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.46	utg5	228456	228884	+	429	0	17	0	3	0	0	0	2	11	0	9	1	0	0	0	0	3	5	4	2	0	0	0	2	0	0	0	2	0	0	0	0
evm.TU.utg5.47	utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5	228981;229309;229464;229626;231094;231222;232105;232557;233078;233787;234341	229035;229385;229541;229896;231145;231260;232136;232808;233127;233943;234507	+;+;+;+;+;+;+;+;+;+;+	1230	1006	2609	770	1486	3167	648	6944	994	1167	490	1205	899	2556	1324	2313	690	443	948	1216	683	24	598	1006	1128	734	828	1029	1329	353	359	1235	2807
evm.TU.utg5.48	utg5;utg5;utg5;utg5	250332;254197;254958;255437	250481;254567;255014;256434	+;+;+;+	1576	772	543	2575	1739	314	1252	646	1794	2057	863	813	1364	983	1323	836	1106	1598	897	1747	1575	0	1079	2078	598	1819	1658	1797	2164	795	1515	480	335
evm.TU.utg5.49	utg5	259384	259824	-	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.50	utg5;utg5;utg5;utg5	260012;261019;262497;263061	260307;261169;262675;264612	+;+;+;+	2178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg5.51	utg5;utg5	266637;268439	266760;268638	+;+	324	0	0	0	2	0	1	0	0	0	0	6	0	0	0	0	0	0	1	0	2	0	0	3	4	0	0	3	0	0	1	0	0
evm.TU.utg5.52	utg5;utg5	271333;274326	272132;274839	-;-	1314	2	3	0	67	32	2	12	0	36	2	90	25	61	2	19	0	29	3	3	44	0	90	12	16	40	0	132	17	98	0	27	26
evm.TU.utg5.53	utg5;utg5;utg5;utg5;utg5;utg5	280643;280872;281289;282108;283169;284702	280785;281001;281386;282229;283263;284845	+;+;+;+;+;+	732	204	423	208	179	115	270	176	315	143	174	459	218	241	228	243	247	216	171	1125	149	0	209	284	545	274	252	204	376	317	204	417	312
evm.TU.utg5.54	utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5	285404;285404;286744;286744;287686;287686;288282;288282;288920;288920;290112;290112;290585;290585;290804;292479	285928;285928;286922;286922;287705;287705;288377;288377;289066;289066;290350;290350;290657;290776;290856;292548	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1521	1520	1640	1579	1728	635	1957	1354	1880	1465	1683	3193	2432	1365	1558	812	1428	2209	1416	3467	1636	0	1548	3050	3271	1875	2068	1207	1852	2385	1681	2628	1367
utg5.evm.utg2716.12.path6	utg5;utg5	292701;292993	292890;293054	+;+	252	84	261	244	254	28	39	31	126	245	14	23	39	274	108	438	48	156	75	257	92	0	43	285	24	40	218	80	288	152	85	92	14
evm.TU.utg5.55	utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5;utg5	296688;297842;298515;300062;300345;301075;301172;301344;301835;301835;307053;307053;307240;307240;307758;307758;308619;308619;308827;308827;309942;309942;311058;311058;311232;311232;312252;312252;313122;313122;314004;314004;314507;314507;315187;315187;316244;316244;317115;317115;317382;317382;317743;317743;318307;318307;319187;319187;319700;319700;320833;320833	297042;297911;298574;300140;300412;301110;301415;301415;301897;301897;307130;307130;307309;307309;307834;307834;308684;308684;308880;308880;310007;310007;311098;311098;311280;311280;312314;312314;313171;313171;314073;314073;314565;314565;315291;315291;316310;316310;317183;317183;317438;317438;317820;317820;318367;318367;319257;319257;319765;319765;320886;320886	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2346	607	1240	654	655	331	302	711	634	680	208	1274	453	1049	628	593	436	444	591	725	499	2	487	712	759	634	633	719	598	613	246	902	467
tRNAscan-SE.tRNA.utg5.Pseudo(AGA).1	utg5	299594	299665	+	72	1	2	3	15	1	3	0	0	2	0	0	12	12	0	2	2	2	27	1	4	0	0	14	12	3	0	0	0	0	0	2	0
evm.TU.utg5.56	utg5;utg5;utg5;utg5	322889;323868;325075;326256	322985;323903;325221;326746	+;+;+;+	771	147	118	289	210	23	238	115	253	175	137	404	281	142	232	108	254	608	184	121	235	0	347	545	171	219	222	230	203	258	219	177	42
utg5.equina_smart_1391812.path1	utg5;utg5	330476;331948	330581;332036	-;-	195	314	353	286	370	78	461	315	447	228	212	513	466	354	227	229	245	389	264	706	499	0	305	348	387	419	541	465	298	286	277	242	393
