dark_cluster_id	representative_id	candidate_id	cluster_size	cluster_members	cluster_method
dark_cluster_000120	evm.utg580.14	evm.utg580.14	9	evm.utg580.14;evm.utg580.17;evm.utg580.33;evm.utg580.37;evm.utg580.41;evm.utg580.52;evm.utg580.53;evm.utg580.7;evm.utg580.82	exact_python_fallback
dark_cluster_000120	evm.utg580.14	evm.utg580.17	9	evm.utg580.14;evm.utg580.17;evm.utg580.33;evm.utg580.37;evm.utg580.41;evm.utg580.52;evm.utg580.53;evm.utg580.7;evm.utg580.82	exact_python_fallback
dark_cluster_000120	evm.utg580.14	evm.utg580.33	9	evm.utg580.14;evm.utg580.17;evm.utg580.33;evm.utg580.37;evm.utg580.41;evm.utg580.52;evm.utg580.53;evm.utg580.7;evm.utg580.82	exact_python_fallback
dark_cluster_000120	evm.utg580.14	evm.utg580.37	9	evm.utg580.14;evm.utg580.17;evm.utg580.33;evm.utg580.37;evm.utg580.41;evm.utg580.52;evm.utg580.53;evm.utg580.7;evm.utg580.82	exact_python_fallback
dark_cluster_000120	evm.utg580.14	evm.utg580.41	9	evm.utg580.14;evm.utg580.17;evm.utg580.33;evm.utg580.37;evm.utg580.41;evm.utg580.52;evm.utg580.53;evm.utg580.7;evm.utg580.82	exact_python_fallback
dark_cluster_000120	evm.utg580.14	evm.utg580.52	9	evm.utg580.14;evm.utg580.17;evm.utg580.33;evm.utg580.37;evm.utg580.41;evm.utg580.52;evm.utg580.53;evm.utg580.7;evm.utg580.82	exact_python_fallback
dark_cluster_000120	evm.utg580.14	evm.utg580.53	9	evm.utg580.14;evm.utg580.17;evm.utg580.33;evm.utg580.37;evm.utg580.41;evm.utg580.52;evm.utg580.53;evm.utg580.7;evm.utg580.82	exact_python_fallback
dark_cluster_000120	evm.utg580.14	evm.utg580.7	9	evm.utg580.14;evm.utg580.17;evm.utg580.33;evm.utg580.37;evm.utg580.41;evm.utg580.52;evm.utg580.53;evm.utg580.7;evm.utg580.82	exact_python_fallback
dark_cluster_000120	evm.utg580.14	evm.utg580.82	9	evm.utg580.14;evm.utg580.17;evm.utg580.33;evm.utg580.37;evm.utg580.41;evm.utg580.52;evm.utg580.53;evm.utg580.7;evm.utg580.82	exact_python_fallback
dark_cluster_000121	evm.utg359.20	evm.utg359.20	3	evm.utg359.20;evm.utg359.3;evm.utg359.9	exact_python_fallback
dark_cluster_000121	evm.utg359.20	evm.utg359.3	3	evm.utg359.20;evm.utg359.3;evm.utg359.9	exact_python_fallback
dark_cluster_000121	evm.utg359.20	evm.utg359.9	3	evm.utg359.20;evm.utg359.3;evm.utg359.9	exact_python_fallback
dark_cluster_000122	evm.utg435.5	evm.utg435.5	1	evm.utg435.5	exact_python_fallback
dark_cluster_000123	evm.utg12341.2	evm.utg12341.2	1	evm.utg12341.2	exact_python_fallback
dark_cluster_000124	evm.utg9875.11	evm.utg9875.11	1	evm.utg9875.11	exact_python_fallback
dark_cluster_000125	utg109.equina_smart_1630186.mrna12	utg109.equina_smart_1630186.mrna12	1	utg109.equina_smart_1630186.mrna12	exact_python_fallback
dark_cluster_000126	utg163.equina_smart_1630186.mrna1	utg163.equina_smart_1630186.mrna1	4	utg163.equina_smart_1630186.mrna1;utg163.equina_smart_1630186.mrna4;utg2303.equina_smart_1630186.mrna2;utg2303.equina_smart_1630186.mrna3	exact_python_fallback
dark_cluster_000126	utg163.equina_smart_1630186.mrna1	utg163.equina_smart_1630186.mrna4	4	utg163.equina_smart_1630186.mrna1;utg163.equina_smart_1630186.mrna4;utg2303.equina_smart_1630186.mrna2;utg2303.equina_smart_1630186.mrna3	exact_python_fallback
dark_cluster_000126	utg163.equina_smart_1630186.mrna1	utg2303.equina_smart_1630186.mrna2	4	utg163.equina_smart_1630186.mrna1;utg163.equina_smart_1630186.mrna4;utg2303.equina_smart_1630186.mrna2;utg2303.equina_smart_1630186.mrna3	exact_python_fallback
dark_cluster_000126	utg163.equina_smart_1630186.mrna1	utg2303.equina_smart_1630186.mrna3	4	utg163.equina_smart_1630186.mrna1;utg163.equina_smart_1630186.mrna4;utg2303.equina_smart_1630186.mrna2;utg2303.equina_smart_1630186.mrna3	exact_python_fallback
dark_cluster_000127	evm.utg2269.30	evm.utg2269.30	1	evm.utg2269.30	exact_python_fallback
dark_cluster_000128	evm.utg77.55	evm.utg77.55	1	evm.utg77.55	exact_python_fallback
dark_cluster_000129	evm.utg1748.32	evm.utg1748.32	1	evm.utg1748.32	exact_python_fallback
dark_cluster_000130	evm.utg24438.19	evm.utg24438.19	2	evm.utg24438.19;evm.utg24438.8	exact_python_fallback
dark_cluster_000130	evm.utg24438.19	evm.utg24438.8	2	evm.utg24438.19;evm.utg24438.8	exact_python_fallback
dark_cluster_000131	evm.utg324.140	evm.utg324.140	1	evm.utg324.140	exact_python_fallback
dark_cluster_000132	evm.utg1404.13	evm.utg1404.13	1	evm.utg1404.13	exact_python_fallback
dark_cluster_000133	evm.utg12897.18	evm.utg12897.18	1	evm.utg12897.18	exact_python_fallback
dark_cluster_000134	evm.utg2704.43	evm.utg2704.43	1	evm.utg2704.43	exact_python_fallback
dark_cluster_000135	evm.utg73.109	evm.utg73.109	1	evm.utg73.109	exact_python_fallback
dark_cluster_000136	evm.utg13597.7	evm.utg13597.7	1	evm.utg13597.7	exact_python_fallback
dark_cluster_000137	evm.utg402.26	evm.utg402.26	1	evm.utg402.26	exact_python_fallback
dark_cluster_000138	evm.utg1345.42	evm.utg1345.42	1	evm.utg1345.42	exact_python_fallback
dark_cluster_000139	evm.utg302.16	evm.utg302.16	1	evm.utg302.16	exact_python_fallback
dark_cluster_000140	evm.utg1052.12	evm.utg1052.12	5	evm.utg1052.12;evm.utg1052.38;evm.utg1052.4;evm.utg1052.5;evm.utg1052.52	exact_python_fallback
dark_cluster_000140	evm.utg1052.12	evm.utg1052.38	5	evm.utg1052.12;evm.utg1052.38;evm.utg1052.4;evm.utg1052.5;evm.utg1052.52	exact_python_fallback
dark_cluster_000140	evm.utg1052.12	evm.utg1052.4	5	evm.utg1052.12;evm.utg1052.38;evm.utg1052.4;evm.utg1052.5;evm.utg1052.52	exact_python_fallback
dark_cluster_000140	evm.utg1052.12	evm.utg1052.5	5	evm.utg1052.12;evm.utg1052.38;evm.utg1052.4;evm.utg1052.5;evm.utg1052.52	exact_python_fallback
dark_cluster_000140	evm.utg1052.12	evm.utg1052.52	5	evm.utg1052.12;evm.utg1052.38;evm.utg1052.4;evm.utg1052.5;evm.utg1052.52	exact_python_fallback
dark_cluster_000141	evm.utg12688.18	evm.utg12688.18	1	evm.utg12688.18	exact_python_fallback
dark_cluster_000142	evm.utg12336.11	evm.utg12336.11	1	evm.utg12336.11	exact_python_fallback
dark_cluster_000143	evm.utg1684.3	evm.utg1684.3	1	evm.utg1684.3	exact_python_fallback
dark_cluster_000144	evm.utg4172.40	evm.utg4172.40	1	evm.utg4172.40	exact_python_fallback
dark_cluster_000145	evm.utg375.1	evm.utg375.1	1	evm.utg375.1	exact_python_fallback
dark_cluster_000146	evm.utg236.10	evm.utg236.10	1	evm.utg236.10	exact_python_fallback
dark_cluster_000147	evm.utg129201.2	evm.utg129201.2	1	evm.utg129201.2	exact_python_fallback
dark_cluster_000148	evm.utg27318.17	evm.utg27318.17	1	evm.utg27318.17	exact_python_fallback
dark_cluster_000149	evm.utg4194.61	evm.utg4194.61	1	evm.utg4194.61	exact_python_fallback
dark_cluster_000150	evm.utg262.12	evm.utg262.12	7	evm.utg262.12;evm.utg262.15;evm.utg262.32;evm.utg262.49;evm.utg262.50;evm.utg262.60;evm.utg262.78	exact_python_fallback
dark_cluster_000150	evm.utg262.12	evm.utg262.15	7	evm.utg262.12;evm.utg262.15;evm.utg262.32;evm.utg262.49;evm.utg262.50;evm.utg262.60;evm.utg262.78	exact_python_fallback
dark_cluster_000150	evm.utg262.12	evm.utg262.32	7	evm.utg262.12;evm.utg262.15;evm.utg262.32;evm.utg262.49;evm.utg262.50;evm.utg262.60;evm.utg262.78	exact_python_fallback
dark_cluster_000150	evm.utg262.12	evm.utg262.49	7	evm.utg262.12;evm.utg262.15;evm.utg262.32;evm.utg262.49;evm.utg262.50;evm.utg262.60;evm.utg262.78	exact_python_fallback
dark_cluster_000150	evm.utg262.12	evm.utg262.50	7	evm.utg262.12;evm.utg262.15;evm.utg262.32;evm.utg262.49;evm.utg262.50;evm.utg262.60;evm.utg262.78	exact_python_fallback
dark_cluster_000150	evm.utg262.12	evm.utg262.60	7	evm.utg262.12;evm.utg262.15;evm.utg262.32;evm.utg262.49;evm.utg262.50;evm.utg262.60;evm.utg262.78	exact_python_fallback
dark_cluster_000150	evm.utg262.12	evm.utg262.78	7	evm.utg262.12;evm.utg262.15;evm.utg262.32;evm.utg262.49;evm.utg262.50;evm.utg262.60;evm.utg262.78	exact_python_fallback
dark_cluster_000151	evm.utg7522.41	evm.utg7522.41	1	evm.utg7522.41	exact_python_fallback
dark_cluster_000152	evm.utg890.39	evm.utg890.39	1	evm.utg890.39	exact_python_fallback
dark_cluster_000153	evm.utg3839.54	evm.utg3839.54	1	evm.utg3839.54	exact_python_fallback
dark_cluster_000154	evm.utg1221.3	evm.utg1221.3	1	evm.utg1221.3	exact_python_fallback
dark_cluster_000155	utg21979.evm.utg35510.2.mrna3	utg21979.evm.utg35510.2.mrna3	1	utg21979.evm.utg35510.2.mrna3	exact_python_fallback
dark_cluster_000156	evm.utg35510.2	evm.utg35510.2	1	evm.utg35510.2	exact_python_fallback
dark_cluster_000157	evm.utg2255.1	evm.utg2255.1	1	evm.utg2255.1	exact_python_fallback
dark_cluster_000158	utg243.equina_smart_1555422.mrna1	utg243.equina_smart_1555422.mrna1	1	utg243.equina_smart_1555422.mrna1	exact_python_fallback
dark_cluster_000159	utg4907.equina_smart_1800651.mrna1	utg4907.equina_smart_1800651.mrna1	1	utg4907.equina_smart_1800651.mrna1	exact_python_fallback
dark_cluster_000160	evm.utg129.5	evm.utg129.5	1	evm.utg129.5	exact_python_fallback
dark_cluster_000161	evm.utg967.21	evm.utg967.21	1	evm.utg967.21	exact_python_fallback
dark_cluster_000162	utg214.equina_smart_1403593.mrna1	utg214.equina_smart_1403593.mrna1	1	utg214.equina_smart_1403593.mrna1	exact_python_fallback
dark_cluster_000163	evm.utg9285.29	evm.utg9285.29	1	evm.utg9285.29	exact_python_fallback
dark_cluster_000164	evm.utg1648.33	evm.utg1648.33	1	evm.utg1648.33	exact_python_fallback
dark_cluster_000165	evm.utg13607.2	evm.utg13607.2	1	evm.utg13607.2	exact_python_fallback
dark_cluster_000166	evm.utg356.51	evm.utg356.51	1	evm.utg356.51	exact_python_fallback
dark_cluster_000167	evm.utg101.28	evm.utg101.28	1	evm.utg101.28	exact_python_fallback
dark_cluster_000168	utg4.equina_smart_49562.mrna1	utg4.equina_smart_49562.mrna1	1	utg4.equina_smart_49562.mrna1	exact_python_fallback
dark_cluster_000169	evm.utg172.63	evm.utg172.63	1	evm.utg172.63	exact_python_fallback
dark_cluster_000170	evm.utg20678.20	evm.utg20678.20	1	evm.utg20678.20	exact_python_fallback
dark_cluster_000171	utg14923.equina_smart_1471264.mrna1	utg14923.equina_smart_1471264.mrna1	1	utg14923.equina_smart_1471264.mrna1	exact_python_fallback
dark_cluster_000172	utg54.equina_smart_1393695.mrna1	utg54.equina_smart_1393695.mrna1	1	utg54.equina_smart_1393695.mrna1	exact_python_fallback
dark_cluster_000173	utg107.equina_smart_1053285.mrna1	utg107.equina_smart_1053285.mrna1	1	utg107.equina_smart_1053285.mrna1	exact_python_fallback
dark_cluster_000174	evm.utg708.7	evm.utg708.7	1	evm.utg708.7	exact_python_fallback
dark_cluster_000175	evm.utg20813.23	evm.utg20813.23	1	evm.utg20813.23	exact_python_fallback
dark_cluster_000176	evm.utg17667.1	evm.utg17667.1	1	evm.utg17667.1	exact_python_fallback
dark_cluster_000177	evm.utg2529.26	evm.utg2529.26	1	evm.utg2529.26	exact_python_fallback
dark_cluster_000178	evm.utg600.36	evm.utg600.36	1	evm.utg600.36	exact_python_fallback
dark_cluster_000179	evm.utg92.153	evm.utg92.153	1	evm.utg92.153	exact_python_fallback
dark_cluster_000180	evm.utg17994.1	evm.utg17994.1	1	evm.utg17994.1	exact_python_fallback
dark_cluster_000181	evm.utg3197.20	evm.utg3197.20	1	evm.utg3197.20	exact_python_fallback
dark_cluster_000182	utg4451.equina_smart_1877345.mrna1	utg4451.equina_smart_1877345.mrna1	1	utg4451.equina_smart_1877345.mrna1	exact_python_fallback
dark_cluster_000183	utg2291.equina_smart_1443337utrorf.mrna1	utg2291.equina_smart_1443337utrorf.mrna1	1	utg2291.equina_smart_1443337utrorf.mrna1	exact_python_fallback
dark_cluster_000184	evm.utg298.90	evm.utg298.90	1	evm.utg298.90	exact_python_fallback
dark_cluster_000185	evm.utg3872.82	evm.utg3872.82	1	evm.utg3872.82	exact_python_fallback
dark_cluster_000186	evm.utg888.1	evm.utg888.1	3	evm.utg888.1;evm.utg888.26;evm.utg888.69	exact_python_fallback
dark_cluster_000186	evm.utg888.1	evm.utg888.26	3	evm.utg888.1;evm.utg888.26;evm.utg888.69	exact_python_fallback
dark_cluster_000186	evm.utg888.1	evm.utg888.69	3	evm.utg888.1;evm.utg888.26;evm.utg888.69	exact_python_fallback
dark_cluster_000187	evm.utg2298.11	evm.utg2298.11	2	evm.utg2298.11;evm.utg2298.12	exact_python_fallback
dark_cluster_000187	evm.utg2298.11	evm.utg2298.12	2	evm.utg2298.11;evm.utg2298.12	exact_python_fallback
dark_cluster_000188	evm.utg2600.5	evm.utg2600.5	1	evm.utg2600.5	exact_python_fallback
dark_cluster_000189	evm.utg1381.1	evm.utg1381.1	6	evm.utg1381.1;evm.utg1381.13;evm.utg1381.16;evm.utg1381.40;evm.utg1381.44;evm.utg1381.49	exact_python_fallback
dark_cluster_000189	evm.utg1381.1	evm.utg1381.13	6	evm.utg1381.1;evm.utg1381.13;evm.utg1381.16;evm.utg1381.40;evm.utg1381.44;evm.utg1381.49	exact_python_fallback
dark_cluster_000189	evm.utg1381.1	evm.utg1381.16	6	evm.utg1381.1;evm.utg1381.13;evm.utg1381.16;evm.utg1381.40;evm.utg1381.44;evm.utg1381.49	exact_python_fallback
dark_cluster_000189	evm.utg1381.1	evm.utg1381.40	6	evm.utg1381.1;evm.utg1381.13;evm.utg1381.16;evm.utg1381.40;evm.utg1381.44;evm.utg1381.49	exact_python_fallback
dark_cluster_000189	evm.utg1381.1	evm.utg1381.44	6	evm.utg1381.1;evm.utg1381.13;evm.utg1381.16;evm.utg1381.40;evm.utg1381.44;evm.utg1381.49	exact_python_fallback
dark_cluster_000189	evm.utg1381.1	evm.utg1381.49	6	evm.utg1381.1;evm.utg1381.13;evm.utg1381.16;evm.utg1381.40;evm.utg1381.44;evm.utg1381.49	exact_python_fallback
dark_cluster_000190	utg25859.equina_smart_240651.mrna8	utg25859.equina_smart_240651.mrna8	1	utg25859.equina_smart_240651.mrna8	exact_python_fallback
dark_cluster_000191	evm.utg4451.15	evm.utg4451.15	1	evm.utg4451.15	exact_python_fallback
dark_cluster_000192	evm.utg1648.18	evm.utg1648.18	1	evm.utg1648.18	exact_python_fallback
dark_cluster_000193	evm.utg2858.41	evm.utg2858.41	1	evm.utg2858.41	exact_python_fallback
dark_cluster_000194	evm.utg5290.19	evm.utg5290.19	1	evm.utg5290.19	exact_python_fallback
dark_cluster_000195	evm.utg2303.51	evm.utg2303.51	1	evm.utg2303.51	exact_python_fallback
dark_cluster_000196	evm.utg19545.1	evm.utg19545.1	1	evm.utg19545.1	exact_python_fallback
dark_cluster_000197	evm.utg101.203	evm.utg101.203	1	evm.utg101.203	exact_python_fallback
dark_cluster_000198	evm.utg2757.54	evm.utg2757.54	1	evm.utg2757.54	exact_python_fallback
dark_cluster_000199	evm.utg514.7	evm.utg514.7	1	evm.utg514.7	exact_python_fallback
dark_cluster_000200	evm.utg33128.4	evm.utg33128.4	1	evm.utg33128.4	exact_python_fallback
dark_cluster_000201	evm.utg209.28	evm.utg209.28	1	evm.utg209.28	exact_python_fallback
dark_cluster_000202	evm.utg334.67	evm.utg334.67	1	evm.utg334.67	exact_python_fallback
dark_cluster_000203	evm.utg42119.5	evm.utg42119.5	1	evm.utg42119.5	exact_python_fallback
dark_cluster_000204	evm.utg542.53	evm.utg542.53	1	evm.utg542.53	exact_python_fallback
dark_cluster_000205	evm.utg3211.6	evm.utg3211.6	2	evm.utg3211.6;evm.utg3211.7	exact_python_fallback
dark_cluster_000205	evm.utg3211.6	evm.utg3211.7	2	evm.utg3211.6;evm.utg3211.7	exact_python_fallback
dark_cluster_000206	evm.utg5950.47	evm.utg5950.47	1	evm.utg5950.47	exact_python_fallback
dark_cluster_000207	utg5950.equina_smart_981953.mrna1	utg5950.equina_smart_981953.mrna1	1	utg5950.equina_smart_981953.mrna1	exact_python_fallback
dark_cluster_000208	evm.utg975.16	evm.utg975.16	1	evm.utg975.16	exact_python_fallback
dark_cluster_000209	evm.utg696.5	evm.utg696.5	1	evm.utg696.5	exact_python_fallback
dark_cluster_000210	evm.utg2115.33	evm.utg2115.33	1	evm.utg2115.33	exact_python_fallback
dark_cluster_000211	evm.utg3409.24	evm.utg3409.24	1	evm.utg3409.24	exact_python_fallback
dark_cluster_000212	evm.utg388.18	evm.utg388.18	2	evm.utg388.18;evm.utg388.7	exact_python_fallback
dark_cluster_000212	evm.utg388.18	evm.utg388.7	2	evm.utg388.18;evm.utg388.7	exact_python_fallback
dark_cluster_000213	evm.utg1395.50	evm.utg1395.50	1	evm.utg1395.50	exact_python_fallback
dark_cluster_000214	evm.utg735.57	evm.utg735.57	1	evm.utg735.57	exact_python_fallback
dark_cluster_000215	evm.utg8357.2	evm.utg8357.2	1	evm.utg8357.2	exact_python_fallback
dark_cluster_000216	evm.utg2024.17	evm.utg2024.17	1	evm.utg2024.17	exact_python_fallback
dark_cluster_000217	evm.utg1230.24	evm.utg1230.24	1	evm.utg1230.24	exact_python_fallback
dark_cluster_000218	utg4194.equina_smart_501556.mrna1	utg4194.equina_smart_501556.mrna1	1	utg4194.equina_smart_501556.mrna1	exact_python_fallback
dark_cluster_000219	evm.utg4157.24	evm.utg4157.24	1	evm.utg4157.24	exact_python_fallback
dark_cluster_000220	evm.utg3380.11	evm.utg3380.11	1	evm.utg3380.11	exact_python_fallback
dark_cluster_000221	evm.utg9023.14	evm.utg9023.14	2	evm.utg9023.14;evm.utg9023.9	exact_python_fallback
dark_cluster_000221	evm.utg9023.14	evm.utg9023.9	2	evm.utg9023.14;evm.utg9023.9	exact_python_fallback
dark_cluster_000222	evm.utg405.60	evm.utg405.60	1	evm.utg405.60	exact_python_fallback
dark_cluster_000223	evm.utg3199.34	evm.utg3199.34	1	evm.utg3199.34	exact_python_fallback
dark_cluster_000224	evm.utg2129.199	evm.utg2129.199	1	evm.utg2129.199	exact_python_fallback
dark_cluster_000225	utg858.equina_smart_1771668.mrna1	utg858.equina_smart_1771668.mrna1	1	utg858.equina_smart_1771668.mrna1	exact_python_fallback
dark_cluster_000226	evm.utg1465.11	evm.utg1465.11	1	evm.utg1465.11	exact_python_fallback
dark_cluster_000227	evm.utg18118.19	evm.utg18118.19	1	evm.utg18118.19	exact_python_fallback
dark_cluster_000228	evm.utg1162.7	evm.utg1162.7	1	evm.utg1162.7	exact_python_fallback
dark_cluster_000229	evm.utg4872.3	evm.utg4872.3	2	evm.utg4872.3;evm.utg4872.7	exact_python_fallback
dark_cluster_000229	evm.utg4872.3	evm.utg4872.7	2	evm.utg4872.3;evm.utg4872.7	exact_python_fallback
dark_cluster_000230	evm.utg418.51	evm.utg418.51	3	evm.utg418.51;evm.utg418.74;evm.utg418.84	exact_python_fallback
dark_cluster_000230	evm.utg418.51	evm.utg418.74	3	evm.utg418.51;evm.utg418.74;evm.utg418.84	exact_python_fallback
dark_cluster_000230	evm.utg418.51	evm.utg418.84	3	evm.utg418.51;evm.utg418.74;evm.utg418.84	exact_python_fallback
dark_cluster_000231	evm.utg1918.15	evm.utg1918.15	1	evm.utg1918.15	exact_python_fallback
dark_cluster_000232	evm.utg2205.13	evm.utg2205.13	1	evm.utg2205.13	exact_python_fallback
dark_cluster_000233	evm.utg332.4	evm.utg332.4	3	evm.utg332.4;evm.utg332.5;evm.utg332.6	exact_python_fallback
dark_cluster_000233	evm.utg332.4	evm.utg332.5	3	evm.utg332.4;evm.utg332.5;evm.utg332.6	exact_python_fallback
dark_cluster_000233	evm.utg332.4	evm.utg332.6	3	evm.utg332.4;evm.utg332.5;evm.utg332.6	exact_python_fallback
dark_cluster_000234	evm.utg5122.14	evm.utg5122.14	3	evm.utg5122.14;evm.utg5122.2;evm.utg5122.3	exact_python_fallback
dark_cluster_000234	evm.utg5122.14	evm.utg5122.2	3	evm.utg5122.14;evm.utg5122.2;evm.utg5122.3	exact_python_fallback
dark_cluster_000234	evm.utg5122.14	evm.utg5122.3	3	evm.utg5122.14;evm.utg5122.2;evm.utg5122.3	exact_python_fallback
dark_cluster_000235	evm.utg25311.2	evm.utg25311.2	2	evm.utg25311.2;evm.utg25311.4	exact_python_fallback
dark_cluster_000235	evm.utg25311.2	evm.utg25311.4	2	evm.utg25311.2;evm.utg25311.4	exact_python_fallback
dark_cluster_000236	evm.utg405.68	evm.utg405.68	1	evm.utg405.68	exact_python_fallback
dark_cluster_000237	evm.utg2159.35	evm.utg2159.35	1	evm.utg2159.35	exact_python_fallback
dark_cluster_000238	evm.utg3041.18	evm.utg3041.18	1	evm.utg3041.18	exact_python_fallback
dark_cluster_000239	evm.utg616.17	evm.utg616.17	1	evm.utg616.17	exact_python_fallback
dark_cluster_000240	evm.utg542.73	evm.utg542.73	1	evm.utg542.73	exact_python_fallback
dark_cluster_000241	evm.utg7168.10	evm.utg7168.10	3	evm.utg7168.10;evm.utg7168.3;evm.utg7168.9	exact_python_fallback
dark_cluster_000241	evm.utg7168.10	evm.utg7168.3	3	evm.utg7168.10;evm.utg7168.3;evm.utg7168.9	exact_python_fallback
dark_cluster_000241	evm.utg7168.10	evm.utg7168.9	3	evm.utg7168.10;evm.utg7168.3;evm.utg7168.9	exact_python_fallback
dark_cluster_000242	evm.utg5421.13	evm.utg5421.13	1	evm.utg5421.13	exact_python_fallback
dark_cluster_000243	evm.utg463.1	evm.utg463.1	3	evm.utg463.1;evm.utg463.2;evm.utg463.7	exact_python_fallback
dark_cluster_000243	evm.utg463.1	evm.utg463.2	3	evm.utg463.1;evm.utg463.2;evm.utg463.7	exact_python_fallback
dark_cluster_000243	evm.utg463.1	evm.utg463.7	3	evm.utg463.1;evm.utg463.2;evm.utg463.7	exact_python_fallback
dark_cluster_000244	evm.utg3220.8	evm.utg3220.8	1	evm.utg3220.8	exact_python_fallback
dark_cluster_000245	evm.utg1143.27	evm.utg1143.27	1	evm.utg1143.27	exact_python_fallback
dark_cluster_000246	evm.utg77.174	evm.utg77.174	1	evm.utg77.174	exact_python_fallback
dark_cluster_000247	utg420.equina_smart_1413095.mrna1	utg420.equina_smart_1413095.mrna1	1	utg420.equina_smart_1413095.mrna1	exact_python_fallback
dark_cluster_000248	evm.utg372.32	evm.utg372.32	1	evm.utg372.32	exact_python_fallback
dark_cluster_000249	evm.utg1781.10	evm.utg1781.10	4	evm.utg1781.10;evm.utg1781.47;evm.utg1781.56;evm.utg1781.71	exact_python_fallback
dark_cluster_000249	evm.utg1781.10	evm.utg1781.47	4	evm.utg1781.10;evm.utg1781.47;evm.utg1781.56;evm.utg1781.71	exact_python_fallback
dark_cluster_000249	evm.utg1781.10	evm.utg1781.56	4	evm.utg1781.10;evm.utg1781.47;evm.utg1781.56;evm.utg1781.71	exact_python_fallback
dark_cluster_000249	evm.utg1781.10	evm.utg1781.71	4	evm.utg1781.10;evm.utg1781.47;evm.utg1781.56;evm.utg1781.71	exact_python_fallback
dark_cluster_000250	utg101.equina_smart_241017.mrna1	utg101.equina_smart_241017.mrna1	1	utg101.equina_smart_241017.mrna1	exact_python_fallback
dark_cluster_000251	evm.utg439.21	evm.utg439.21	1	evm.utg439.21	exact_python_fallback
dark_cluster_000252	evm.utg5068.2	evm.utg5068.2	1	evm.utg5068.2	exact_python_fallback
dark_cluster_000253	evm.utg12230.2	evm.utg12230.2	1	evm.utg12230.2	exact_python_fallback
dark_cluster_000254	evm.utg3295.19	evm.utg3295.19	1	evm.utg3295.19	exact_python_fallback
