# BUSCO version is: 5.3.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
245482at33208	Complete	evm.utg1031.42	551.2	403	https://v10-1.orthodb.org/?query=245482at33208	Pescadillo
245567at33208	Duplicated	evm.utg750.63	503.2	424	https://v10-1.orthodb.org/?query=245567at33208	DnaJ domain
245567at33208	Duplicated	evm.utg750.63.1.5c22f3e1	503.2	424	https://v10-1.orthodb.org/?query=245567at33208	DnaJ domain
245567at33208	Duplicated	evm.utg750.63.1.5c22f3e1.1.5c27978f	503.2	424	https://v10-1.orthodb.org/?query=245567at33208	DnaJ domain
246241at33208	Complete	evm.utg386.31	555.6	380	https://v10-1.orthodb.org/?query=246241at33208	26S proteasome non-ATPase regulatory subunit 12
247183at33208	Duplicated	evm.utg13091.12	573.9	449	https://v10-1.orthodb.org/?query=247183at33208	Kinesin-associated protein 3
247183at33208	Duplicated	evm.utg13091.15	570.3	449	https://v10-1.orthodb.org/?query=247183at33208	Kinesin-associated protein 3
247905at33208	Complete	evm.utg5950.30	348.2	374	https://v10-1.orthodb.org/?query=247905at33208	SUI1 domain
249486at33208	Duplicated	evm.utg1192.7	531.7	423	https://v10-1.orthodb.org/?query=249486at33208	DNA polymerase epsilon subunit
249486at33208	Duplicated	evm.utg911.9.1.5c22f4e9	529.8	420	https://v10-1.orthodb.org/?query=249486at33208	DNA polymerase epsilon subunit
249486at33208	Duplicated	evm.utg911.9	528.6	420	https://v10-1.orthodb.org/?query=249486at33208	DNA polymerase epsilon subunit
251076at33208	Complete	evm.utg415.91	497.2	315	https://v10-1.orthodb.org/?query=251076at33208	PDZ domain
251577at33208	Complete	evm.utg3839.26	275.8	319	https://v10-1.orthodb.org/?query=251577at33208	nucleolar complex protein 4 homolog
255117at33208	Complete	evm.utg10282.28	720.7	545	https://v10-1.orthodb.org/?query=255117at33208	Phosphatidylinositol 3-kinase, C2 domain
255242at33208	Duplicated	evm.utg18294.8	356.3	255	https://v10-1.orthodb.org/?query=255242at33208	Origin recognition complex subunit 4
255242at33208	Duplicated	evm.utg1056.30	355.9	255	https://v10-1.orthodb.org/?query=255242at33208	Origin recognition complex subunit 4
255924at33208	Duplicated	evm.utg715.74	723.3	537	https://v10-1.orthodb.org/?query=255924at33208	Helicase, C-terminal
255924at33208	Duplicated	evm.utg715.74.1.5c22f38d	714.9	527	https://v10-1.orthodb.org/?query=255924at33208	Helicase, C-terminal
255924at33208	Duplicated	evm.utg715.74.2.5c22f38d	705.6	409	https://v10-1.orthodb.org/?query=255924at33208	Helicase, C-terminal
257141at33208	Complete	evm.utg625.70	368.3	306	https://v10-1.orthodb.org/?query=257141at33208	D-glucuronyl C5-epimerase
257339at33208	Complete	evm.utg411.67	281.5	290	https://v10-1.orthodb.org/?query=257339at33208	Zinc finger, MYND-type
259581at33208	Duplicated	evm.utg256.13	147.4	160	https://v10-1.orthodb.org/?query=259581at33208	Hermansky-Pudlak syndrome 1 protein
259581at33208	Duplicated	evm.utg256.14	137.5	183	https://v10-1.orthodb.org/?query=259581at33208	Hermansky-Pudlak syndrome 1 protein
260752at33208	Complete	evm.utg729.21	490.2	490	https://v10-1.orthodb.org/?query=260752at33208	conserved oligomeric Golgi complex subunit 2
261284at33208	Duplicated	evm.utg12553.2	580.0	477	https://v10-1.orthodb.org/?query=261284at33208	Vps16, C-terminal
261284at33208	Duplicated	evm.utg12553.2.1.5c278f74	539.3	446	https://v10-1.orthodb.org/?query=261284at33208	Vps16, C-terminal
261284at33208	Duplicated	evm.utg4177.43	537.7	453	https://v10-1.orthodb.org/?query=261284at33208	Vps16, C-terminal
261614at33208	Duplicated	evm.utg1005.78	855.3	523	https://v10-1.orthodb.org/?query=261614at33208	WD40 repeat
261614at33208	Duplicated	evm.utg78.65	855.3	522	https://v10-1.orthodb.org/?query=261614at33208	WD40 repeat
262757at33208	Complete	evm.utg729.76	304.5	216	https://v10-1.orthodb.org/?query=262757at33208	putative tRNA pseudouridine synthase Pus10
266460at33208	Complete	evm.utg4082.21	621.0	482	https://v10-1.orthodb.org/?query=266460at33208	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
266469at33208	Duplicated	evm.utg16283.7	173.2	219	https://v10-1.orthodb.org/?query=266469at33208	GTP binding domain
266469at33208	Duplicated	evm.utg386.23	172.6	219	https://v10-1.orthodb.org/?query=266469at33208	GTP binding domain
266808at33208	Complete	evm.utg579.18	480.5	305	https://v10-1.orthodb.org/?query=266808at33208	cleavage stimulation factor subunit 1
267439at33208	Complete	evm.utg207.17	694.2	442	https://v10-1.orthodb.org/?query=267439at33208	Aminoacyl-tRNA synthetase, class II
268134at33208	Duplicated	evm.utg216.8	311.7	249	https://v10-1.orthodb.org/?query=268134at33208	Kynurenine 3-monooxygenase
268134at33208	Duplicated	evm.utg216.8.1.5c22ed1c	289.8	230	https://v10-1.orthodb.org/?query=268134at33208	Kynurenine 3-monooxygenase
268397at33208	Duplicated	evm.utg1972.124	908.5	615	https://v10-1.orthodb.org/?query=268397at33208	Vps53-like, N-terminal
268397at33208	Duplicated	evm.utg12986.53	908.0	615	https://v10-1.orthodb.org/?query=268397at33208	Vps53-like, N-terminal
268397at33208	Duplicated	evm.utg1972.124.1.5c22eca9	818.9	569	https://v10-1.orthodb.org/?query=268397at33208	Vps53-like, N-terminal
270594at33208	Complete	evm.utg16027.19	716.3	564	https://v10-1.orthodb.org/?query=270594at33208	SDA1 domain
271297at33208	Duplicated	evm.utg9251.8	344.1	232	https://v10-1.orthodb.org/?query=271297at33208	Protoheme IX farnesyltransferase, mitochondrial
271297at33208	Duplicated	evm.utg356.139	340.8	232	https://v10-1.orthodb.org/?query=271297at33208	Protoheme IX farnesyltransferase, mitochondrial
271742at33208	Duplicated	evm.utg1588.2.2.5c22eb52	610.1	480	https://v10-1.orthodb.org/?query=271742at33208	Nuclear pore localisation protein NPL4, C-terminal
271742at33208	Duplicated	evm.utg1588.2	610.1	480	https://v10-1.orthodb.org/?query=271742at33208	Nuclear pore localisation protein NPL4, C-terminal
271742at33208	Duplicated	evm.utg1588.2.1.5c22eb52	610.1	480	https://v10-1.orthodb.org/?query=271742at33208	Nuclear pore localisation protein NPL4, C-terminal
271742at33208	Duplicated	evm.utg1588.2.3.5c22eb52	518.7	358	https://v10-1.orthodb.org/?query=271742at33208	Nuclear pore localisation protein NPL4, C-terminal
272605at33208	Complete	evm.utg2129.105	565.2	390	https://v10-1.orthodb.org/?query=272605at33208	DET1 homolog
273040at33208	Duplicated	evm.utg21766.21	182.6	145	https://v10-1.orthodb.org/?query=273040at33208	N-end aminoacyl transferase, N-terminal
273040at33208	Duplicated	evm.utg370.7	174.1	141	https://v10-1.orthodb.org/?query=273040at33208	N-end aminoacyl transferase, N-terminal
273367at33208	Complete	evm.utg1910.35	165.3	240	https://v10-1.orthodb.org/?query=273367at33208	ODR-4-like
273989at33208	Complete	evm.utg77.7	629.7	477	https://v10-1.orthodb.org/?query=273989at33208	RNA helicase
274044at33208	Complete	evm.utg116.281	586.0	530	https://v10-1.orthodb.org/?query=274044at33208	Plus-3 domain
274064at33208	Complete	evm.utg788.3	451.7	264	https://v10-1.orthodb.org/?query=274064at33208	Protein O-glucosyltransferase 1
274769at33208	Complete	evm.utg7289.56	558.3	384	https://v10-1.orthodb.org/?query=274769at33208	Ubiquitin specific protease, conserved site
274992at33208	Duplicated	evm.utg6504.24	635.3	357	https://v10-1.orthodb.org/?query=274992at33208	Clathrin adaptor, mu subunit
274992at33208	Duplicated	evm.utg6504.24.1.5c22f31c	635.3	357	https://v10-1.orthodb.org/?query=274992at33208	Clathrin adaptor, mu subunit
274992at33208	Duplicated	evm.utg64.11	587.8	339	https://v10-1.orthodb.org/?query=274992at33208	Clathrin adaptor, mu subunit
277935at33208	Complete	evm.utg2100.16	410.0	361	https://v10-1.orthodb.org/?query=277935at33208	nuclear pore complex protein Nup107
278227at33208	Complete	evm.utg2757.59	461.3	373	https://v10-1.orthodb.org/?query=278227at33208	Zinc finger, RING-type
279631at33208	Complete	evm.utg109.77	623.6	562	https://v10-1.orthodb.org/?query=279631at33208	WD40 repeat
279992at33208	Complete	evm.utg3158.69	412.1	319	https://v10-1.orthodb.org/?query=279992at33208	Lin-9 DREAM MuvB core complex component
280914at33208	Complete	evm.utg3155.37	443.4	508	https://v10-1.orthodb.org/?query=280914at33208	Nicastrin
281304at33208	Complete	evm.utg2129.175	142.2	246	https://v10-1.orthodb.org/?query=281304at33208	GPI mannosyltransferase
281693at33208	Complete	evm.utg411.25	846.1	594	https://v10-1.orthodb.org/?query=281693at33208	WD40 repeat
283637at33208	Complete	evm.utg479.102	693.4	361	https://v10-1.orthodb.org/?query=283637at33208	COP9 signalosome complex subunit 2
284059at33208	Duplicated	evm.utg2757.74	385.4	271	https://v10-1.orthodb.org/?query=284059at33208	Intraflagellar transport 52
284059at33208	Duplicated	evm.utg2757.67	376.7	271	https://v10-1.orthodb.org/?query=284059at33208	Intraflagellar transport 52
284059at33208	Duplicated	evm.utg101.183	375.0	272	https://v10-1.orthodb.org/?query=284059at33208	Intraflagellar transport 52
284059at33208	Duplicated	evm.utg101.183.1.5c22e7be	343.5	257	https://v10-1.orthodb.org/?query=284059at33208	Intraflagellar transport 52
285146at33208	Complete	evm.utg22299.2	453.0	312	https://v10-1.orthodb.org/?query=285146at33208	General transcription factor IIH subunit
285902at33208	Duplicated	evm.utg1354.12	438.6	398	https://v10-1.orthodb.org/?query=285902at33208	Protein of unknown function DUF2362
285902at33208	Duplicated	evm.utg1696.19	413.1	367	https://v10-1.orthodb.org/?query=285902at33208	Protein of unknown function DUF2362
285966at33208	Complete	evm.utg616.36	411.8	367	https://v10-1.orthodb.org/?query=285966at33208	KIF-1 binding protein
286553at33208	Duplicated	evm.utg1404.11.12.1.5c278ffc	321.9	279	https://v10-1.orthodb.org/?query=286553at33208	GDP-fucose protein O-fucosyltransferase
286553at33208	Duplicated	evm.utg3041.40	319.1	279	https://v10-1.orthodb.org/?query=286553at33208	GDP-fucose protein O-fucosyltransferase
286553at33208	Duplicated	evm.utg1404.11.12	287.2	283	https://v10-1.orthodb.org/?query=286553at33208	GDP-fucose protein O-fucosyltransferase
289235at33208	Complete	evm.utg431.8	178.1	207	https://v10-1.orthodb.org/?query=289235at33208	E3 ubiquitin-protein ligase TM129
289928at33208	Duplicated	evm.utg857.13	394.7	334	https://v10-1.orthodb.org/?query=289928at33208	Major facilitator superfamily
289928at33208	Duplicated	evm.utg10541.25	349.6	334	https://v10-1.orthodb.org/?query=289928at33208	Major facilitator superfamily
291505at33208	Complete	evm.utg43451.23	583.7	451	https://v10-1.orthodb.org/?query=291505at33208	tRNA (cytosine(34)-C(5))-methyltransferase
291875at33208	Complete	evm.utg2129.38	417.8	510	https://v10-1.orthodb.org/?query=291875at33208	U3 small nucleolar ribonucleoprotein complex, subunit Mpp10
295556at33208	Complete	evm.utg432.60	438.7	763	https://v10-1.orthodb.org/?query=295556at33208	Codanin-1, C-terminal domain
295775at33208	Duplicated	evm.utg1919.43.1.5c22ec6a	285.6	263	https://v10-1.orthodb.org/?query=295775at33208	Protein arginine methyltransferase NDUFAF7
295775at33208	Duplicated	evm.utg1919.43	275.9	262	https://v10-1.orthodb.org/?query=295775at33208	Protein arginine methyltransferase NDUFAF7
300303at33208	Duplicated	evm.utg612.33.35.35.1.5c22f2bd	389.5	399	https://v10-1.orthodb.org/?query=300303at33208	Cell cycle regulator Mat89Bb
300303at33208	Duplicated	evm.utg411.139	385.4	372	https://v10-1.orthodb.org/?query=300303at33208	Cell cycle regulator Mat89Bb
301572at33208	Complete	evm.utg888.38	589.9	386	https://v10-1.orthodb.org/?query=301572at33208	Nop domain
302186at33208	Complete	evm.utg801.56	291.4	338	https://v10-1.orthodb.org/?query=302186at33208	Anaphase-promoting complex subunit 4 long domain
302279at33208	Complete	evm.utg112.36	435.0	277	https://v10-1.orthodb.org/?query=302279at33208	WD40 repeat
302921at33208	Duplicated	evm.utg1781.25	119.1	191	https://v10-1.orthodb.org/?query=302921at33208	Ubiquitin-associated domain
302921at33208	Duplicated	evm.utg479.178	117.2	191	https://v10-1.orthodb.org/?query=302921at33208	Ubiquitin-associated domain
303117at33208	Complete	evm.utg16036.45	296.4	303	https://v10-1.orthodb.org/?query=303117at33208	Helicase/UvrB, N-terminal
304388at33208	Complete	evm.utg4194.43	353.2	358	https://v10-1.orthodb.org/?query=304388at33208	WD40 repeat
305260at33208	Complete	evm.utg1032.23	573.2	346	https://v10-1.orthodb.org/?query=305260at33208	PIGA, GPI anchor biosynthesis
306101at33208	Complete	evm.utg1455.13	330.6	276	https://v10-1.orthodb.org/?query=306101at33208	Aminomethyltransferase
307109at33208	Complete	evm.utg1243.3	470.0	347	https://v10-1.orthodb.org/?query=307109at33208	PurE domain
308610at33208	Duplicated	evm.utg6504.26	579.6	363	https://v10-1.orthodb.org/?query=308610at33208	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit
308610at33208	Duplicated	evm.utg64.9	571.4	363	https://v10-1.orthodb.org/?query=308610at33208	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit
311438at33208	Complete	evm.utg2129.184	375.5	258	https://v10-1.orthodb.org/?query=311438at33208	PFTB repeat
311758at33208	Duplicated	evm.utg4856.4	680.0	438	https://v10-1.orthodb.org/?query=311758at33208	Sec1-like protein
311758at33208	Duplicated	evm.utg379.37	676.2	438	https://v10-1.orthodb.org/?query=311758at33208	Sec1-like protein
311761at33208	Complete	evm.utg910.112	446.8	463	https://v10-1.orthodb.org/?query=311761at33208	THO complex, subunit 5
312577at33208	Duplicated	evm.utg15164.34	322.1	336	https://v10-1.orthodb.org/?query=312577at33208	Zinc finger CCHC-type containing 4
312577at33208	Duplicated	evm.utg4157.18	321.2	337	https://v10-1.orthodb.org/?query=312577at33208	Zinc finger CCHC-type containing 4
313091at33208	Complete	evm.utg3156.24	452.9	314	https://v10-1.orthodb.org/?query=313091at33208	Winged helix-like DNA-binding domain superfamily
315044at33208	Complete	evm.utg8494.26	585.5	405	https://v10-1.orthodb.org/?query=315044at33208	Tetratricopeptide repeat
315393at33208	Duplicated	evm.utg2818.17	547.8	328	https://v10-1.orthodb.org/?query=315393at33208	COX15/CtaA family
315393at33208	Duplicated	evm.utg259.51	546.6	328	https://v10-1.orthodb.org/?query=315393at33208	COX15/CtaA family
317470at33208	Complete	evm.utg1290.42	376.2	292	https://v10-1.orthodb.org/?query=317470at33208	tRNA-dihydrouridine(20) synthase 
318483at33208	Duplicated	evm.utg6958.12	464.6	325	https://v10-1.orthodb.org/?query=318483at33208	Thioredoxin domain
318483at33208	Duplicated	evm.utg2350.17	463.6	325	https://v10-1.orthodb.org/?query=318483at33208	Thioredoxin domain
318532at33208	Complete	evm.utg1127.19	600.2	326	https://v10-1.orthodb.org/?query=318532at33208	tRNA pseudouridylate synthase B, C-terminal
319574at33208	Complete	evm.utg217.45	317.4	238	https://v10-1.orthodb.org/?query=319574at33208	tRNA pseudouridine synthase
320390at33208	Duplicated	evm.utg2129.177	602.5	533	https://v10-1.orthodb.org/?query=320390at33208	N(alpha)-acetyltransferase 35, NatC auxiliary subunit
320390at33208	Duplicated	evm.utg2129.177.1.5c22ed0e	586.3	523	https://v10-1.orthodb.org/?query=320390at33208	N(alpha)-acetyltransferase 35, NatC auxiliary subunit
320390at33208	Duplicated	evm.utg2129.177.2.5c22ed0e	555.9	479	https://v10-1.orthodb.org/?query=320390at33208	N(alpha)-acetyltransferase 35, NatC auxiliary subunit
321332at33208	Complete	evm.utg378.107	384.3	440	https://v10-1.orthodb.org/?query=321332at33208	Integrator complex subunit 10
323399at33208	Complete	evm.utg910.12	609.6	409	https://v10-1.orthodb.org/?query=323399at33208	Helicase, C-terminal
323473at33208	Complete	evm.utg2371.53	512.9	285	https://v10-1.orthodb.org/?query=323473at33208	Geranylgeranyl transferase type-2 subunit beta
324249at33208	Duplicated	evm.utg1056.56	332.4	354	https://v10-1.orthodb.org/?query=324249at33208	Transcription factor IIIC subunit 5, HTH domain
324249at33208	Duplicated	evm.utg1056.56.1.5c22e83d	294.6	313	https://v10-1.orthodb.org/?query=324249at33208	Transcription factor IIIC subunit 5, HTH domain
325183at33208	Duplicated	evm.utg1918.11	584.2	344	https://v10-1.orthodb.org/?query=325183at33208	Fumarylacetoacetase, N-terminal
325183at33208	Duplicated	evm.utg544.33	578.7	344	https://v10-1.orthodb.org/?query=325183at33208	Fumarylacetoacetase, N-terminal
327301at33208	Complete	evm.utg2083.46	299.0	250	https://v10-1.orthodb.org/?query=327301at33208	WD40 repeat
331112at33208	Duplicated	evm.utg1663.36.2.5c22eb9d	562.7	395	https://v10-1.orthodb.org/?query=331112at33208	tRNA-dihydrouridine synthase
331112at33208	Duplicated	evm.utg1663.36.1.5c22eb9d	562.1	395	https://v10-1.orthodb.org/?query=331112at33208	tRNA-dihydrouridine synthase
331112at33208	Duplicated	evm.utg1663.36	562.0	395	https://v10-1.orthodb.org/?query=331112at33208	tRNA-dihydrouridine synthase
331112at33208	Duplicated	evm.utg1663.36.3.5c22eb9d	545.9	388	https://v10-1.orthodb.org/?query=331112at33208	tRNA-dihydrouridine synthase
331186at33208	Complete	evm.utg11219.4	312.0	295	https://v10-1.orthodb.org/?query=331186at33208	RNA recognition motif domain
332870at33208	Duplicated	evm.utg4.35	268.6	220	https://v10-1.orthodb.org/?query=332870at33208	Exoribonuclease, phosphorolytic domain 1
332870at33208	Duplicated	evm.utg1846.26	265.0	253	https://v10-1.orthodb.org/?query=332870at33208	Exoribonuclease, phosphorolytic domain 1
333062at33208	Duplicated	evm.utg77.139.1.5c22f41a	594.5	350	https://v10-1.orthodb.org/?query=333062at33208	Eukaryotic translation initiation factor 3 subunit E
333062at33208	Duplicated	evm.utg77.139	594.5	350	https://v10-1.orthodb.org/?query=333062at33208	Eukaryotic translation initiation factor 3 subunit E
333800at33208	Complete	evm.utg293.64	537.9	544	https://v10-1.orthodb.org/?query=333800at33208	protein SMG8
334272at33208	Complete	evm.utg2129.46	346.3	387	https://v10-1.orthodb.org/?query=334272at33208	G-patch domain
334331at33208	Duplicated	evm.utg4501.8	705.2	510	https://v10-1.orthodb.org/?query=334331at33208	cactin
334331at33208	Duplicated	evm.utg152.57	700.9	484	https://v10-1.orthodb.org/?query=334331at33208	cactin
334336at33208	Duplicated	evm.utg364.14.2.5c22efa7	467.8	399	https://v10-1.orthodb.org/?query=334336at33208	Hepatocyte growth factor-regulated tyrosine kinase substrate
334336at33208	Duplicated	evm.utg364.14.4.5c22efa7	467.7	399	https://v10-1.orthodb.org/?query=334336at33208	Hepatocyte growth factor-regulated tyrosine kinase substrate
334336at33208	Duplicated	evm.utg364.14.1.5c22efa7	467.6	399	https://v10-1.orthodb.org/?query=334336at33208	Hepatocyte growth factor-regulated tyrosine kinase substrate
334336at33208	Duplicated	evm.utg364.14.3.5c22efa7	467.6	399	https://v10-1.orthodb.org/?query=334336at33208	Hepatocyte growth factor-regulated tyrosine kinase substrate
334336at33208	Duplicated	evm.utg364.14	467.6	399	https://v10-1.orthodb.org/?query=334336at33208	Hepatocyte growth factor-regulated tyrosine kinase substrate
334336at33208	Duplicated	evm.utg86134.1	414.9	364	https://v10-1.orthodb.org/?query=334336at33208	Hepatocyte growth factor-regulated tyrosine kinase substrate
